Season,Date,HomeTeam,AwayTeam,FTR,odds_source,market_mode,match,actual,model_pick,market_pick,model_confidence,market_confidence,model_market_disagree,model_home_prob,market_home_prob,model_vs_market_home_edge,model_draw_prob,market_draw_prob,model_vs_market_draw_edge,model_away_prob,market_away_prob,model_vs_market_away_edge,max_abs_edge,model_correct,market_correct,model_log_loss,market_log_loss,log_loss_difference_model_minus_market,edge_correct
2425,2025-01-14,West Ham,Fulham,H,average closing odds,benchmark,West Ham vs Fulham,home_win,home_win,away_win,0.41017824,0.39657251119531517,True,0.41017824,0.3126076472614537,0.09757059685246844,0.24554601,0.29081984154323115,-0.0452738284263946,0.34427577,0.39657251119531517,-0.05229673862375145,0.09757059685246844,True,False,0.89116347,1.162806397885624,-0.27164292952472313,True
2324,2024-04-23,Arsenal,Chelsea,H,average closing odds,benchmark,Arsenal vs Chelsea,home_win,home_win,home_win,0.619659,0.6904852944484143,False,0.619659,0.6904852944484143,-0.07082628785280276,0.15798742,0.18421776569736964,-0.02623034990681178,0.22235362,0.12529693985421614,0.09705668246309801,0.09705668246309801,True,True,0.47858593,0.3703606033205957,0.10822532535791685,False
2425,2025-04-03,Chelsea,Tottenham,H,average closing odds,benchmark,Chelsea vs Tottenham,home_win,home_win,home_win,0.4777065,0.5707328226820625,False,0.4777065,0.5707328226820625,-0.09302633073488842,0.21605225,0.21991539956556536,-0.003863150491583117,0.3062413,0.20935177775237226,0.096889525929955,0.096889525929955,True,True,0.73875874,0.5608340900705718,0.17792465273872382,False
2425,2025-04-06,Fulham,Liverpool,H,average closing odds,benchmark,Fulham vs Liverpool,home_win,away_win,away_win,0.5958815,0.49907958852192746,False,0.18762396,0.228695181375203,-0.041071218615231386,0.2164945,0.27222523010286953,-0.05573072946581509,0.5958815,0.49907958852192746,0.09680193317988528,0.09680193317988528,False,False,1.6733155,1.4753652478071884,0.19795027724774328,False
2425,2024-08-16,Man United,Fulham,H,average closing odds,benchmark,Man United vs Fulham,home_win,home_win,home_win,0.6102416,0.5794026799160191,False,0.6102416,0.5794026799160191,0.03083891201437028,0.13363461,0.22900201158585512,-0.09536739962162935,0.25612378,0.19159530849812584,0.0645284727060978,0.09536739962162935,True,True,0.49390036,0.5457575683278995,-0.051857209650989056,True
2425,2024-09-01,Newcastle,Tottenham,H,average closing odds,benchmark,Newcastle vs Tottenham,home_win,draw,home_win,0.34155652,0.389983822825765,True,0.3373908,0.389983822825765,-0.05259301257452903,0.34155652,0.2466221604502267,0.09493435881971654,0.32105264,0.3633940167240083,-0.04234137604750987,0.09493435881971654,False,True,1.0865134,0.9416500206526971,0.14486337942512273,False
2425,2025-05-11,Man United,West Ham,A,average closing odds,benchmark,Man United vs West Ham,away_win,home_win,home_win,0.4078072,0.47690259359855147,False,0.4078072,0.47690259359855147,-0.069095392451472,0.23543417,0.26119188368749,-0.02575770914983133,0.35675865,0.2619055227139585,0.09485313140362572,0.09485313140362572,False,False,1.0306958,1.3397714405813754,-0.309075644568497,False
2324,2024-05-19,Burnley,Nott'm Forest,A,average closing odds,benchmark,Burnley vs Nott'm Forest,away_win,home_win,away_win,0.38394585,0.4145701159483702,True,0.38394585,0.3316560927586961,0.052289759759385546,0.2952691,0.2537737912929337,0.041495310565205334,0.32078508,0.4145701159483702,-0.09378504052226849,0.09378504052226849,False,True,1.1369839,0.8805131608152176,0.25647071064474336,False
2425,2025-05-10,Southampton,Man City,D,average closing odds,benchmark,Southampton vs Man City,draw,away_win,away_win,0.709749,0.8033024318005522,False,0.14825268,0.06907007903487407,0.07918260186283864,0.14199834,0.1276274891645737,0.014370846554534883,0.709749,0.8033024318005522,-0.09355344841737345,0.09355344841737345,False,False,1.95194,2.0586394989494132,-0.10669955849683754,False
2425,2025-05-18,West Ham,Nott'm Forest,A,average closing odds,benchmark,West Ham vs Nott'm Forest,away_win,home_win,away_win,0.41302896,0.39773327232409983,True,0.41302896,0.31951239543369353,0.0935165600259012,0.27754766,0.28275433224220664,-0.005206674752430029,0.3094234,0.39773327232409983,-0.08830988527347117,0.0935165600259012,False,True,1.1730448,0.9219736684019719,0.2510711323563899,False
2425,2025-04-19,Aston Villa,Newcastle,H,average closing odds,benchmark,Aston Villa vs Newcastle,home_win,home_win,home_win,0.43432218,0.3773879020755555,False,0.43432218,0.3773879020755555,0.056934276288244545,0.17315368,0.2662681309088642,-0.09311444736565894,0.39252415,0.35634396701558035,0.03618018597857553,0.09311444736565894,True,True,0.8339687,0.9744817025351117,-0.1405130035566876,True
2425,2025-04-19,Brentford,Brighton,H,average closing odds,benchmark,Brentford vs Brighton,home_win,away_win,away_win,0.46264607,0.3697507922225265,False,0.30018377,0.3627479363092211,-0.0625641632684496,0.23717019,0.26750127146825237,-0.030331081849188035,0.46264607,0.3697507922225265,0.09289527491996008,0.09289527491996008,False,False,1.2033604,1.0140470762506424,0.1893133620962204,False
2425,2025-02-26,Man United,Ipswich,H,average closing odds,benchmark,Man United vs Ipswich,home_win,home_win,home_win,0.5485896,0.6355861516732098,False,0.5485896,0.6355861516732098,-0.08699656446160087,0.2077738,0.21327446422812146,-0.005500659563509647,0.24363662,0.15113938409866876,0.09249723892627174,0.09249723892627174,True,True,0.6004047,0.4532076323586805,0.14719704741655754,False
2425,2025-01-04,Southampton,Brentford,A,average closing odds,benchmark,Southampton vs Brentford,away_win,away_win,away_win,0.4100108,0.4451954783608872,False,0.37973884,0.2874385220648371,0.09230031541570793,0.21025041,0.2673659995742758,-0.05711559211692413,0.4100108,0.4451954783608872,-0.03518466369413914,0.09230031541570793,True,True,0.89157176,0.8092418160544104,0.08232994412320194,False
2425,2024-09-14,Man City,Brentford,H,average closing odds,benchmark,Man City vs Brentford,home_win,home_win,home_win,0.7132247,0.8053606480392672,False,0.7132247,0.8053606480392672,-0.09213593900530115,0.18081461,0.125442299890933,0.05537230904060844,0.10596065,0.06919705206979986,0.03676360016237025,0.09213593900530115,True,True,0.33795875,0.21646509190341667,0.1214936612055616,False
2425,2024-12-22,Fulham,Southampton,D,average closing odds,benchmark,Fulham vs Southampton,draw,home_win,home_win,0.63146365,0.5935396127311002,False,0.63146365,0.5935396127311002,0.03792403415763268,0.28418565,0.23003209871396713,0.05415354925051041,0.084350765,0.17642828855493256,-0.09207752380349823,0.09207752380349823,False,False,1.2581276,1.4695364201705363,-0.2114088500182536,False
2324,2024-04-27,Newcastle,Sheffield United,H,average closing odds,benchmark,Newcastle vs Sheffield United,home_win,home_win,home_win,0.69379205,0.7858320066110454,False,0.69379205,0.7858320066110454,-0.09203996149462079,0.20479335,0.13043742150550686,0.07435592740291752,0.1014146,0.08373057188344764,0.017684026641122827,0.09203996149462079,True,True,0.365583,0.2410122414438956,0.12457076112339566,False
2425,2024-09-30,Bournemouth,Southampton,H,average closing odds,benchmark,Bournemouth vs Southampton,home_win,home_win,home_win,0.62546235,0.6307303771754845,False,0.62546235,0.6307303771754845,-0.0052680239459618194,0.12556984,0.21210402064308326,-0.08653418533786933,0.24896786,0.1571656021814322,0.09180225398731476,0.09180225398731476,True,True,0.46926415,0.46087680224932953,0.008387347416502988,False
2425,2025-01-26,Tottenham,Leicester,A,average closing odds,benchmark,Tottenham vs Leicester,away_win,home_win,home_win,0.5421573,0.6339064296698578,False,0.5421573,0.6339064296698578,-0.09174913730382994,0.20378616,0.19455258308973275,0.00923358143243827,0.25405654,0.1715409872404095,0.08251555587139164,0.09174913730382994,False,False,1.3701984,1.7629330482748886,-0.39273467924870453,False
2425,2025-02-22,Fulham,Crystal Palace,A,average closing odds,benchmark,Fulham vs Crystal Palace,away_win,home_win,home_win,0.48745856,0.46289955980090336,False,0.48745856,0.46289955980090336,0.02455899708958431,0.18722264,0.2782748798803119,-0.091052235193613,0.32531887,0.2588255603187847,0.06649331260983471,0.091052235193613,False,False,1.1229495,1.351600956476572,-0.22865147546613507,False
2324,2024-04-06,Crystal Palace,Man City,A,average closing odds,benchmark,Crystal Palace vs Man City,away_win,away_win,away_win,0.6424262,0.7075411354041656,False,0.19838591,0.10811864541007475,0.09026726378963991,0.15918794,0.18434021918575963,-0.025152276442458238,0.6424262,0.7075411354041656,-0.0651149426436981,0.09026726378963991,True,True,0.44250333,0.3459595092409049,0.09654382385083093,False
2425,2025-04-14,Bournemouth,Fulham,H,average closing odds,benchmark,Bournemouth vs Fulham,home_win,home_win,home_win,0.4966948,0.4281409558885076,False,0.4966948,0.4281409558885076,0.06855384734940745,0.19147097,0.2812421528417176,-0.08977118709865273,0.31183422,0.29061689126977486,0.02121732484808403,0.08977118709865273,True,True,0.6997795,0.848302801431497,-0.14852329093345007,True
2425,2024-11-02,Newcastle,Arsenal,H,average closing odds,benchmark,Newcastle vs Arsenal,home_win,away_win,away_win,0.5077437,0.49288082699434366,False,0.31566122,0.2408816071776867,0.07477961456494331,0.17659506,0.26623756582796954,-0.08964250381052874,0.5077437,0.49288082699434366,0.014862889245585542,0.08964250381052874,False,False,1.1530857,1.4234497227216232,-0.2703640141034591,False
2324,2024-05-15,Brighton,Chelsea,A,average closing odds,benchmark,Brighton vs Chelsea,away_win,away_win,away_win,0.4223478,0.4675632409255354,False,0.38545832,0.2963631619404932,0.08909515843876398,0.1921939,0.2360735971339713,-0.0438797015555869,0.4223478,0.4675632409255354,-0.04521542708085463,0.08909515843876398,True,True,0.8619261,0.7602206646951658,0.10170541410122091,False
2425,2024-09-21,Tottenham,Brentford,H,average closing odds,benchmark,Tottenham vs Brentford,home_win,home_win,home_win,0.5955533,0.6527121233572893,False,0.5955533,0.6527121233572893,-0.057158844434254674,0.16054474,0.19228192812328965,-0.031737189949804845,0.24390197,0.1550059485194209,0.08889601948289844,0.08889601948289844,True,True,0.5182644,0.42661909934877884,0.091645313531165,False
2425,2025-01-14,Brentford,Man City,D,average closing odds,benchmark,Brentford vs Man City,draw,away_win,away_win,0.52356327,0.5995134275287733,False,0.27439624,0.18589563644303048,0.08850060426818168,0.20204052,0.2145909360281963,-0.012550412737562133,0.52356327,0.5995134275287733,-0.07595016172829727,0.08850060426818168,False,False,1.599287,1.539021686265617,0.060265346815437715,False
2425,2025-05-25,Wolves,Brentford,D,average closing odds,benchmark,Wolves vs Brentford,draw,away_win,away_win,0.46758255,0.4136381948509012,False,0.24151476,0.32977340620415485,-0.08825864892857349,0.2909027,0.256588398944944,0.034314305055529015,0.46758255,0.4136381948509012,0.053944358774205614,0.08825864892857349,False,False,1.2347664,1.3602820384814645,-0.12551567438386924,False
2425,2024-09-21,Aston Villa,Wolves,H,average closing odds,benchmark,Aston Villa vs Wolves,home_win,home_win,home_win,0.6812837,0.5930461956092865,False,0.6812837,0.5930461956092865,0.08823751677779845,0.17808282,0.22499644891968248,-0.04691362516632555,0.14063352,0.1819573554710311,-0.04132383200682821,0.08823751677779845,True,True,0.38377646,0.5224829814852117,-0.13870652536758166,True
2425,2024-10-19,Bournemouth,Arsenal,H,average closing odds,benchmark,Bournemouth vs Arsenal,home_win,away_win,away_win,0.49767366,0.543632107365125,False,0.28611174,0.1983976969146951,0.08771404534337679,0.21621464,0.25797019572017993,-0.04175555379150714,0.49767366,0.543632107365125,-0.045958446848386125,0.08771404534337679,False,False,1.2513728,1.6174816924916087,-0.36610887831314187,False
2324,2024-05-04,Burnley,Newcastle,A,average closing odds,benchmark,Burnley vs Newcastle,away_win,away_win,away_win,0.4955213,0.47786366830639504,False,0.35642684,0.28671820098383693,0.0697086340762827,0.14805183,0.2354181307097681,-0.08736630256378727,0.4955213,0.47786366830639504,0.01765763868518211,0.08736630256378727,True,True,0.7021449,0.7384297999196998,-0.03628487909374156,True
2425,2024-09-29,Man United,Tottenham,A,average closing odds,benchmark,Man United vs Tottenham,away_win,home_win,home_win,0.4975991,0.454986648428007,False,0.4975991,0.454986648428007,0.042612446678117866,0.1615265,0.24871031818214892,-0.08718381700340747,0.34087443,0.29630303338984404,0.044571400127612015,0.08718381700340747,False,False,1.0762411,1.2163725868922668,-0.1401314512950378,False
2425,2024-12-03,Leicester,West Ham,H,average closing odds,benchmark,Leicester vs West Ham,home_win,home_win,away_win,0.40708005,0.40292270709628314,True,0.40708005,0.32072108457831233,0.08635896970482976,0.27479663,0.2763562083254046,-0.0015595734129137395,0.31812337,0.40292270709628314,-0.0847993366872713,0.08635896970482976,True,False,0.8987454,1.1371834289551987,-0.23843801136028908,True
2425,2025-04-12,Brighton,Leicester,D,average closing odds,benchmark,Brighton vs Leicester,draw,home_win,home_win,0.6908981,0.7439340809119633,False,0.6908981,0.7439340809119633,-0.05303596050867354,0.12790698,0.16048076327365096,-0.032573785143310385,0.18119492,0.09558515581438574,0.08560976055314508,0.08560976055314508,False,False,2.056452,1.829581198588079,0.22687083731585167,False
2425,2025-04-20,Man United,Wolves,A,average closing odds,benchmark,Man United vs Wolves,away_win,draw,home_win,0.364013,0.37429039989907903,True,0.30685005,0.37429039989907903,-0.0674403539796607,0.364013,0.27854169294815184,0.08547129347343324,0.32913694,0.347167907152769,-0.018030969296094823,0.08547129347343324,False,False,1.1112814,1.0579467337839217,0.053334661174574416,False
2324,2024-05-15,Man United,Newcastle,H,average closing odds,benchmark,Man United vs Newcastle,home_win,home_win,away_win,0.43983606,0.4005633802816902,True,0.43983606,0.356056338028169,0.0837797170121905,0.21599528,0.2433802816901408,-0.02738499975540265,0.3441687,0.4005633802816902,-0.056394687454465464,0.0837797170121905,True,False,0.8213532,1.0326663077626588,-0.21131311066488045,True
2425,2024-11-30,Brentford,Leicester,H,average closing odds,benchmark,Brentford vs Leicester,home_win,home_win,home_win,0.6459406,0.5961865547052784,False,0.6459406,0.5961865547052784,0.04975404712043574,0.13796477,0.2216767559065816,-0.08371198570871324,0.21609467,0.1821366893881401,0.03395798329176103,0.08371198570871324,True,True,0.43704772,0.5172016496441215,-0.08015392968867718,True
2425,2025-05-25,Man United,Aston Villa,H,average closing odds,benchmark,Man United vs Aston Villa,home_win,away_win,away_win,0.49060598,0.5741852959364332,False,0.2843971,0.20229735109996694,0.0820997443418513,0.22499695,0.22351735296359984,0.0014796012390521363,0.49060598,0.5741852959364332,-0.08357931577858102,0.08357931577858102,False,False,1.2573838,1.5980166288142477,-0.3406328054194723,False
2425,2024-11-02,Nott'm Forest,West Ham,H,average closing odds,benchmark,Nott'm Forest vs West Ham,home_win,home_win,home_win,0.46086028,0.4691733184960089,False,0.46086028,0.4691733184960089,-0.008313036313315425,0.2026923,0.27638083417149945,-0.0736885340902464,0.33644745,0.25444584733249165,0.0820016002058842,0.0820016002058842,True,True,0.77466035,0.7567830297702812,0.01787731912193069,False
2324,2024-05-14,Tottenham,Man City,A,average closing odds,benchmark,Tottenham vs Man City,away_win,away_win,away_win,0.6354427,0.6972100995360492,False,0.12332411,0.14296432947395954,-0.019640218369948004,0.24123327,0.15982557098999134,0.08140770335063824,0.6354427,0.6972100995360492,-0.061767425376045515,0.08140770335063824,True,True,0.4534334,0.3606684795891403,0.09276491484292759,False
2425,2024-10-05,Brentford,Wolves,H,average closing odds,benchmark,Brentford vs Wolves,home_win,home_win,home_win,0.47400695,0.46648881145532745,False,0.47400695,0.46648881145532745,0.007518139399927681,0.18477102,0.26563946207872813,-0.0808684458386082,0.341222,0.2678717264659443,0.07335026173519704,0.0808684458386082,True,True,0.7465333,0.7625212430009504,-0.015987968350376636,True
2425,2025-05-03,Everton,Ipswich,D,average closing odds,benchmark,Everton vs Ipswich,draw,home_win,home_win,0.55167526,0.61408261958865,False,0.55167526,0.61408261958865,-0.062407359521663874,0.2057281,0.22382450620520888,-0.018096407455094443,0.2425967,0.16209287420614113,0.08050382658140312,0.08050382658140312,False,False,1.5811999,1.4968929886289488,0.08430689578572403,False
2425,2024-10-19,Ipswich,Everton,A,average closing odds,benchmark,Ipswich vs Everton,away_win,home_win,home_win,0.48464373,0.404170159829083,False,0.48464373,0.404170159829083,0.08047356771188685,0.27431378,0.28044460069773103,-0.006130823012565623,0.24104251,0.31538523947318614,-0.0743427297981602,0.08047356771188685,False,False,1.422782,1.153960404935813,0.26882153933908937,False
2425,2024-08-17,Newcastle,Southampton,H,average closing odds,benchmark,Newcastle vs Southampton,home_win,home_win,home_win,0.7683659,0.6880471509410773,False,0.7683659,0.6880471509410773,0.08031876864891907,0.1420088,0.18147733203189703,-0.03946853569763037,0.0896253,0.13047551702702556,-0.04085021805012737,0.08031876864891907,True,True,0.2634892,0.3738979100525067,-0.1104087232887433,True
2425,2025-02-03,Chelsea,West Ham,H,average closing odds,benchmark,Chelsea vs West Ham,home_win,home_win,home_win,0.6644546,0.7442502707804176,False,0.6644546,0.7442502707804176,-0.07979569142708509,0.17861387,0.1536132558890782,0.025000615446905072,0.15693156,0.10213647333050413,0.05479509088134127,0.07979569142708509,True,True,0.40878877,0.29537791525639795,0.11341085518084265,False
2425,2025-05-25,Nott'm Forest,Chelsea,A,average closing odds,benchmark,Nott'm Forest vs Chelsea,away_win,away_win,away_win,0.38690203,0.4664590836693404,False,0.31697744,0.2793330559182678,0.037644385392614776,0.29612052,0.2542078604123919,0.0419126639940412,0.38690203,0.4664590836693404,-0.07955704938665609,0.07955704938665609,True,True,0.94958377,0.7625849717175324,0.18699879712707212,False
2425,2025-01-19,Everton,Tottenham,H,average closing odds,benchmark,Everton vs Tottenham,home_win,home_win,home_win,0.41964704,0.37323751908984365,False,0.41964704,0.37323751908984365,0.046409518893097024,0.3156275,0.28295587730409977,0.032671608209587366,0.26472554,0.3438066036060567,-0.07908106749803973,0.07908106749803973,True,True,0.8683413,0.9855402815952078,-0.11719895488164578,True
2425,2024-12-01,Tottenham,Fulham,D,average closing odds,benchmark,Tottenham vs Fulham,draw,home_win,home_win,0.44684893,0.4933719698852822,False,0.44684893,0.4933719698852822,-0.04652304095690696,0.2038929,0.23638214773373467,-0.03248924619393212,0.34925824,0.2702458823809832,0.07901236165664499,0.07901236165664499,False,False,1.5901604,1.4423055135025453,0.14785485637050155,False
2425,2025-01-25,Bournemouth,Nott'm Forest,H,average closing odds,benchmark,Bournemouth vs Nott'm Forest,home_win,home_win,home_win,0.4206729,0.4820311429745651,False,0.4206729,0.4820311429745651,-0.0613582494503952,0.24611224,0.2635280149778529,-0.017415772636811322,0.33321485,0.25444084204758216,0.07877400718604516,0.07877400718604516,True,True,0.86589974,0.7297465550383753,0.13615318661125242,False
2425,2024-12-09,West Ham,Wolves,H,average closing odds,benchmark,West Ham vs Wolves,home_win,home_win,home_win,0.5502801,0.5267822834746522,False,0.5502801,0.5267822834746522,0.023497810672076347,0.16906893,0.24709890616594513,-0.07802997363268097,0.28065103,0.22611881035940257,0.05453222256524953,0.07802997363268097,True,True,0.5973279,0.640967940136667,-0.04364005212473465,True
2425,2025-02-01,Ipswich,Southampton,A,average closing odds,benchmark,Ipswich vs Southampton,away_win,home_win,home_win,0.5763556,0.49843602737293574,False,0.5763556,0.49843602737293574,0.07791954914226201,0.21665236,0.26291131114176824,-0.04625894760302618,0.20699202,0.23865266148529593,-0.03166064624271933,0.07791954914226201,False,False,1.575075,1.4327460833389252,0.1423289469879181,False
2425,2024-11-02,Southampton,Everton,H,average closing odds,benchmark,Southampton vs Everton,home_win,draw,home_win,0.36713627,0.35592724165486467,True,0.2881301,0.35592724165486467,-0.0677971371130861,0.36713627,0.2894589013458237,0.07767736846199186,0.34473363,0.3546138569993117,-0.00988023134890581,0.07767736846199186,False,True,1.2443432,1.0330289463919837,0.21131421519096305,False
2425,2024-08-25,Liverpool,Brentford,H,average closing odds,benchmark,Liverpool vs Brentford,home_win,home_win,home_win,0.8629395,0.7856107526484128,False,0.8629395,0.7856107526484128,0.07732872431844506,0.08966547,0.13330251992087117,-0.04363704741339436,0.04739509,0.08108672743071604,-0.03369163592685748,0.07732872431844506,True,True,0.14741072,0.24129383485579792,-0.09388311426902118,True
2425,2025-05-11,Tottenham,Crystal Palace,A,average closing odds,benchmark,Tottenham vs Crystal Palace,away_win,home_win,away_win,0.39162505,0.4223171524974988,True,0.39162505,0.31431473317026964,0.07731031355977186,0.25226003,0.2633681143322314,-0.01110808501628291,0.35611495,0.4223171524974988,-0.0662021987411664,0.07731031355977186,False,True,1.0325017,0.861998701012952,0.17050299652733125,False
2324,2024-04-27,Wolves,Luton,H,average closing odds,benchmark,Wolves vs Luton,home_win,home_win,home_win,0.57354146,0.5035886383506496,False,0.57354146,0.5035886383506496,0.06995282407076764,0.25583076,0.24917146168391519,0.006659303086592627,0.17062782,0.2472398999654352,-0.07661208245387666,0.07661208245387666,True,True,0.5559251,0.6859955379269501,-0.13007046668747868,True
2425,2024-09-14,Crystal Palace,Leicester,D,average closing odds,benchmark,Crystal Palace vs Leicester,draw,home_win,home_win,0.6524112,0.5758756359463074,False,0.6524112,0.5758756359463074,0.07653558651157832,0.16580121,0.24163625930410382,-0.07583504711252209,0.18178755,0.18248810474958885,-0.0007005543002175096,0.07653558651157832,False,False,1.7969657,1.4203217442812468,0.37664397398810134,False
2425,2024-08-31,Arsenal,Brighton,D,average closing odds,benchmark,Arsenal vs Brighton,draw,home_win,home_win,0.77591693,0.7010798522771223,False,0.77591693,0.7010798522771223,0.07483708173624437,0.10263911,0.1788602230204204,-0.07622111412416491,0.12144402,0.1200599247024572,0.001384091992565381,0.07622111412416491,False,False,2.2765362,1.7211506551655145,0.5553855711070685,False
2425,2025-04-01,Arsenal,Fulham,H,average closing odds,benchmark,Arsenal vs Fulham,home_win,home_win,home_win,0.6084456,0.6418876713122112,False,0.6084456,0.6418876713122112,-0.033442086538193916,0.18758224,0.2299068822728833,-0.04232464276425446,0.20397222,0.12820544641490544,0.07576677400593196,0.07576677400593196,True,True,0.4968478,0.44334195740406196,0.05350585095699151,False
2425,2024-12-04,Newcastle,Liverpool,D,average closing odds,benchmark,Newcastle vs Liverpool,draw,away_win,away_win,0.46105212,0.4813559561134055,False,0.3393674,0.26388384370955287,0.07548354596940221,0.19958048,0.25476020017704176,-0.05517972448906111,0.46105212,0.4813559561134055,-0.020303836381502405,0.07548354596940221,False,False,1.6115377,1.3674325677317467,0.24410512719928357,False
2425,2025-04-13,Chelsea,Ipswich,D,average closing odds,benchmark,Chelsea vs Ipswich,draw,home_win,home_win,0.72773045,0.7984653026522681,False,0.72773045,0.7984653026522681,-0.07073484963789434,0.12630053,0.13071737560473692,-0.004416846959221482,0.14596903,0.07081732174299495,0.07515171149827703,0.07515171149827703,False,False,2.069091,2.0347177245351302,0.03437335708413247,False
2425,2025-02-22,Everton,Man United,D,average closing odds,benchmark,Everton vs Man United,draw,home_win,home_win,0.4381582,0.36308452612217496,False,0.4381582,0.36308452612217496,0.07507368797007968,0.25018737,0.3074038320203717,-0.05721646481952025,0.31165445,0.32951164185745324,-0.017857193348236933,0.07507368797007968,False,False,1.3855451,1.179592982046519,0.2059521524978536,False
2425,2025-02-25,Brighton,Bournemouth,H,average closing odds,benchmark,Brighton vs Bournemouth,home_win,home_win,home_win,0.5614618,0.48647976627090206,False,0.5614618,0.48647976627090206,0.07498204002640019,0.21874921,0.24889662460371728,-0.030147414365260555,0.21978898,0.26462360912538074,-0.044834625661139715,0.07498204002640019,True,True,0.5772115,0.72055996861995,-0.1433484694057776,True
2425,2025-04-12,Arsenal,Brentford,D,average closing odds,benchmark,Arsenal vs Brentford,draw,home_win,home_win,0.66118723,0.5862932944306002,False,0.66118723,0.5862932944306002,0.07489393711007974,0.18253703,0.23027905299322365,-0.04774201883928536,0.15627576,0.18342765257617624,-0.02715188846847208,0.07489393711007974,False,False,1.7008022,1.4684634315973335,0.23233877539576953,False
2425,2024-12-26,Liverpool,Leicester,H,average closing odds,benchmark,Liverpool vs Leicester,home_win,home_win,home_win,0.8158073,0.889575040278271,False,0.8158073,0.889575040278271,-0.07376775735361885,0.1116677,0.07511657885070624,0.03655112126115975,0.07252504,0.035308380871022886,0.03721665844420081,0.07376775735361885,True,True,0.20357713,0.11701141312058314,0.08656571791236059,False
2425,2024-11-30,Nott'm Forest,Ipswich,H,average closing odds,benchmark,Nott'm Forest vs Ipswich,home_win,home_win,home_win,0.6322989,0.5588613748973806,False,0.6322989,0.5588613748973806,0.07343751187858982,0.18412729,0.2433522948920239,-0.05922500881547818,0.18357384,0.19778633021059558,-0.01421248816195056,0.07343751187858982,True,True,0.45839307,0.5818538242422778,-0.12346075712077209,True
2324,2024-05-11,Newcastle,Brighton,D,average closing odds,benchmark,Newcastle vs Brighton,draw,home_win,home_win,0.67811626,0.6048237902886262,False,0.67811626,0.6048237902886262,0.07329247167044972,0.193995,0.20245680559135068,-0.008461806659465915,0.12788872,0.19271940412002317,-0.06483067991214506,0.07329247167044972,False,False,1.6399229,1.5972287209101694,0.04269413637437647,False
2425,2025-04-26,Wolves,Leicester,H,average closing odds,benchmark,Wolves vs Leicester,home_win,home_win,home_win,0.57139003,0.6254188244236719,False,0.57139003,0.6254188244236719,-0.054028791655422403,0.19904262,0.217970569787749,-0.018927951513060287,0.22956732,0.15661060578857905,0.07295671336616033,0.07295671336616033,True,True,0.5596832,0.46933373459739236,0.09034946909981223,False
2425,2025-02-22,Arsenal,West Ham,A,average closing odds,benchmark,Arsenal vs West Ham,away_win,home_win,home_win,0.676868,0.7470801749025037,False,0.676868,0.7470801749025037,-0.07021215341431397,0.16857138,0.17117822835243868,-0.0026068455914370903,0.15456063,0.08174159674505767,0.07281902880807344,0.07281902880807344,False,False,1.8671689,2.5041922665976317,-0.6370233632468016,False
2425,2024-12-03,Ipswich,Crystal Palace,A,average closing odds,benchmark,Ipswich vs Crystal Palace,away_win,home_win,away_win,0.36025006,0.4198411151743033,True,0.36025006,0.294017172400353,0.06623288338959449,0.29240838,0.2861417124253436,0.006266664506800579,0.34734154,0.4198411151743033,-0.07249957769871734,0.07249957769871734,False,True,1.0574467,0.8678789364812012,0.1895677817347412,False
2425,2025-02-16,Liverpool,Wolves,H,average closing odds,benchmark,Liverpool vs Wolves,home_win,home_win,home_win,0.7094071,0.7818726023354834,False,0.7094071,0.7818726023354834,-0.07246551119473632,0.18660831,0.13758273259980608,0.04902558191435408,0.10398464,0.08054466506471061,0.02343997398386574,0.07246551119473632,True,True,0.34332573,0.24606346432299875,0.09726226981549002,False
2425,2024-12-15,Brighton,Crystal Palace,A,average closing odds,benchmark,Brighton vs Crystal Palace,away_win,home_win,home_win,0.5489203,0.5040218546061618,False,0.5489203,0.5040218546061618,0.044898419174660975,0.1877483,0.25952344817119444,-0.07177515012222135,0.2633315,0.2364546972226438,0.02687680545336632,0.07177515012222135,False,False,1.3343415,1.4419986444831263,-0.10765711845163217,False
2425,2024-11-02,Ipswich,Leicester,D,average closing odds,benchmark,Ipswich vs Leicester,draw,home_win,home_win,0.40478352,0.40783127230443816,False,0.40478352,0.40783127230443816,-0.003047755182169487,0.33983272,0.26810078067924065,0.0717319424614759,0.25538376,0.3240679470163212,-0.06868418727930642,0.0717319424614759,False,False,1.0793017,1.31639232184875,-0.23709060695159434,False
2324,2024-05-19,Brighton,Man United,A,average closing odds,benchmark,Brighton vs Man United,away_win,home_win,away_win,0.43840253,0.39397022518141694,True,0.43840253,0.36690356848956385,0.07149896504162512,0.18199842,0.23912620632901926,-0.05712778954759379,0.37959903,0.39397022518141694,-0.014371190395192579,0.07149896504162512,False,True,0.96863973,0.9314799431453461,0.037159788261819426,False
2425,2025-04-19,Crystal Palace,Bournemouth,D,average closing odds,benchmark,Crystal Palace vs Bournemouth,draw,home_win,home_win,0.44435483,0.3729613986838228,False,0.44435483,0.3729613986838228,0.07139343348857102,0.21438415,0.27464492682447694,-0.060260773339178786,0.34126106,0.35239367449170017,-0.011132615445908545,0.07139343348857102,False,False,1.5399858,1.2922761907841795,0.24770958516339125,False
