match_id,season,date,team,opponent,is_home,formation,captain,lineup_type,source,source_collected_at
2425_20250125_southampton_newcastle,2425,2025-01-25,Newcastle,Southampton,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_wolves_arsenal,2425,2025-01-25,Wolves,Arsenal,1,,,actual,fbref_soccerdata,2025-01-26
2425_20250125_wolves_arsenal,2425,2025-01-25,Arsenal,Wolves,0,,,actual,fbref_soccerdata,2025-01-26
2425_20250126_aston_villa_west_ham,2425,2025-01-26,Aston Villa,West Ham,1,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_aston_villa_west_ham,2425,2025-01-26,West Ham,Aston Villa,0,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_crystal_palace_brentford,2425,2025-01-26,Crystal Palace,Brentford,1,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_crystal_palace_brentford,2425,2025-01-26,Brentford,Crystal Palace,0,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_fulham_man_united,2425,2025-01-26,Fulham,Man United,1,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_fulham_man_united,2425,2025-01-26,Man United,Fulham,0,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_tottenham_leicester,2425,2025-01-26,Tottenham,Leicester,1,,,actual,fbref_soccerdata,2025-01-27
2425_20250126_tottenham_leicester,2425,2025-01-26,Leicester,Tottenham,0,,,actual,fbref_soccerdata,2025-01-27
2425_20250201_bournemouth_liverpool,2425,2025-02-01,Bournemouth,Liverpool,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_bournemouth_liverpool,2425,2025-02-01,Liverpool,Bournemouth,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_everton_leicester,2425,2025-02-01,Everton,Leicester,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_everton_leicester,2425,2025-02-01,Leicester,Everton,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_ipswich_southampton,2425,2025-02-01,Ipswich,Southampton,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_ipswich_southampton,2425,2025-02-01,Southampton,Ipswich,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_newcastle_fulham,2425,2025-02-01,Newcastle,Fulham,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_newcastle_fulham,2425,2025-02-01,Fulham,Newcastle,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_nottm_forest_brighton,2425,2025-02-01,Nott'm Forest,Brighton,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_nottm_forest_brighton,2425,2025-02-01,Brighton,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_wolves_aston_villa,2425,2025-02-01,Wolves,Aston Villa,1,,,actual,fbref_soccerdata,2025-02-02
2425_20250201_wolves_aston_villa,2425,2025-02-01,Aston Villa,Wolves,0,,,actual,fbref_soccerdata,2025-02-02
2425_20250202_arsenal_man_city,2425,2025-02-02,Arsenal,Man City,1,,,actual,fbref_soccerdata,2025-02-03
2425_20250202_arsenal_man_city,2425,2025-02-02,Man City,Arsenal,0,,,actual,fbref_soccerdata,2025-02-03
2425_20250202_brentford_tottenham,2425,2025-02-02,Brentford,Tottenham,1,,,actual,fbref_soccerdata,2025-02-03
2425_20250202_brentford_tottenham,2425,2025-02-02,Tottenham,Brentford,0,,,actual,fbref_soccerdata,2025-02-03
2425_20250202_man_united_crystal_palace,2425,2025-02-02,Man United,Crystal Palace,1,,,actual,fbref_soccerdata,2025-02-03
2425_20250202_man_united_crystal_palace,2425,2025-02-02,Crystal Palace,Man United,0,,,actual,fbref_soccerdata,2025-02-03
2425_20250203_chelsea_west_ham,2425,2025-02-03,Chelsea,West Ham,1,,,actual,fbref_soccerdata,2025-02-04
2425_20250203_chelsea_west_ham,2425,2025-02-03,West Ham,Chelsea,0,,,actual,fbref_soccerdata,2025-02-04
2425_20250212_everton_liverpool,2425,2025-02-12,Everton,Liverpool,1,,,actual,fbref_soccerdata,2025-02-13
2425_20250212_everton_liverpool,2425,2025-02-12,Liverpool,Everton,0,,,actual,fbref_soccerdata,2025-02-13
2425_20250214_brighton_chelsea,2425,2025-02-14,Brighton,Chelsea,1,,,actual,fbref_soccerdata,2025-02-15
2425_20250214_brighton_chelsea,2425,2025-02-14,Chelsea,Brighton,0,,,actual,fbref_soccerdata,2025-02-15
2425_20250215_aston_villa_ipswich,2425,2025-02-15,Aston Villa,Ipswich,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_aston_villa_ipswich,2425,2025-02-15,Ipswich,Aston Villa,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_crystal_palace_everton,2425,2025-02-15,Crystal Palace,Everton,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_crystal_palace_everton,2425,2025-02-15,Everton,Crystal Palace,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_fulham_nottm_forest,2425,2025-02-15,Fulham,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_fulham_nottm_forest,2425,2025-02-15,Nott'm Forest,Fulham,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_leicester_arsenal,2425,2025-02-15,Leicester,Arsenal,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_leicester_arsenal,2425,2025-02-15,Arsenal,Leicester,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_man_city_newcastle,2425,2025-02-15,Man City,Newcastle,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_man_city_newcastle,2425,2025-02-15,Newcastle,Man City,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_southampton_bournemouth,2425,2025-02-15,Southampton,Bournemouth,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_southampton_bournemouth,2425,2025-02-15,Bournemouth,Southampton,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_west_ham_brentford,2425,2025-02-15,West Ham,Brentford,1,,,actual,fbref_soccerdata,2025-02-16
2425_20250215_west_ham_brentford,2425,2025-02-15,Brentford,West Ham,0,,,actual,fbref_soccerdata,2025-02-16
2425_20250216_liverpool_wolves,2425,2025-02-16,Liverpool,Wolves,1,,,actual,fbref_soccerdata,2025-02-17
2425_20250216_liverpool_wolves,2425,2025-02-16,Wolves,Liverpool,0,,,actual,fbref_soccerdata,2025-02-17
2425_20250216_tottenham_man_united,2425,2025-02-16,Tottenham,Man United,1,,,actual,fbref_soccerdata,2025-02-17
2425_20250216_tottenham_man_united,2425,2025-02-16,Man United,Tottenham,0,,,actual,fbref_soccerdata,2025-02-17
2425_20250219_aston_villa_liverpool,2425,2025-02-19,Aston Villa,Liverpool,1,,,actual,fbref_soccerdata,2025-02-20
2425_20250219_aston_villa_liverpool,2425,2025-02-19,Liverpool,Aston Villa,0,,,actual,fbref_soccerdata,2025-02-20
2425_20250221_leicester_brentford,2425,2025-02-21,Leicester,Brentford,1,,,actual,fbref_soccerdata,2025-02-22
2425_20250221_leicester_brentford,2425,2025-02-21,Brentford,Leicester,0,,,actual,fbref_soccerdata,2025-02-22
2425_20250222_arsenal_west_ham,2425,2025-02-22,Arsenal,West Ham,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_arsenal_west_ham,2425,2025-02-22,West Ham,Arsenal,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_aston_villa_chelsea,2425,2025-02-22,Aston Villa,Chelsea,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_aston_villa_chelsea,2425,2025-02-22,Chelsea,Aston Villa,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_bournemouth_wolves,2425,2025-02-22,Bournemouth,Wolves,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_bournemouth_wolves,2425,2025-02-22,Wolves,Bournemouth,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_everton_man_united,2425,2025-02-22,Everton,Man United,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_everton_man_united,2425,2025-02-22,Man United,Everton,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_fulham_crystal_palace,2425,2025-02-22,Fulham,Crystal Palace,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_fulham_crystal_palace,2425,2025-02-22,Crystal Palace,Fulham,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_ipswich_tottenham,2425,2025-02-22,Ipswich,Tottenham,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_ipswich_tottenham,2425,2025-02-22,Tottenham,Ipswich,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_southampton_brighton,2425,2025-02-22,Southampton,Brighton,1,,,actual,fbref_soccerdata,2025-02-23
2425_20250222_southampton_brighton,2425,2025-02-22,Brighton,Southampton,0,,,actual,fbref_soccerdata,2025-02-23
2425_20250223_man_city_liverpool,2425,2025-02-23,Man City,Liverpool,1,,,actual,fbref_soccerdata,2025-02-24
2425_20250223_man_city_liverpool,2425,2025-02-23,Liverpool,Man City,0,,,actual,fbref_soccerdata,2025-02-24
2425_20250223_newcastle_nottm_forest,2425,2025-02-23,Newcastle,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-02-24
2425_20250223_newcastle_nottm_forest,2425,2025-02-23,Nott'm Forest,Newcastle,0,,,actual,fbref_soccerdata,2025-02-24
2425_20250225_brighton_bournemouth,2425,2025-02-25,Brighton,Bournemouth,1,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_brighton_bournemouth,2425,2025-02-25,Bournemouth,Brighton,0,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_chelsea_southampton,2425,2025-02-25,Chelsea,Southampton,1,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_chelsea_southampton,2425,2025-02-25,Southampton,Chelsea,0,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_crystal_palace_aston_villa,2425,2025-02-25,Crystal Palace,Aston Villa,1,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_crystal_palace_aston_villa,2425,2025-02-25,Aston Villa,Crystal Palace,0,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_wolves_fulham,2425,2025-02-25,Wolves,Fulham,1,,,actual,fbref_soccerdata,2025-02-26
2425_20250225_wolves_fulham,2425,2025-02-25,Fulham,Wolves,0,,,actual,fbref_soccerdata,2025-02-26
2425_20250226_brentford_everton,2425,2025-02-26,Brentford,Everton,1,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_brentford_everton,2425,2025-02-26,Everton,Brentford,0,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_liverpool_newcastle,2425,2025-02-26,Liverpool,Newcastle,1,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_liverpool_newcastle,2425,2025-02-26,Newcastle,Liverpool,0,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_man_united_ipswich,2425,2025-02-26,Man United,Ipswich,1,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_man_united_ipswich,2425,2025-02-26,Ipswich,Man United,0,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_nottm_forest_arsenal,2425,2025-02-26,Nott'm Forest,Arsenal,1,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_nottm_forest_arsenal,2425,2025-02-26,Arsenal,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_tottenham_man_city,2425,2025-02-26,Tottenham,Man City,1,,,actual,fbref_soccerdata,2025-02-27
2425_20250226_tottenham_man_city,2425,2025-02-26,Man City,Tottenham,0,,,actual,fbref_soccerdata,2025-02-27
2425_20250227_west_ham_leicester,2425,2025-02-27,West Ham,Leicester,1,,,actual,fbref_soccerdata,2025-02-28
2425_20250227_west_ham_leicester,2425,2025-02-27,Leicester,West Ham,0,,,actual,fbref_soccerdata,2025-02-28
2425_20250308_brentford_aston_villa,2425,2025-03-08,Brentford,Aston Villa,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_brentford_aston_villa,2425,2025-03-08,Aston Villa,Brentford,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_brighton_fulham,2425,2025-03-08,Brighton,Fulham,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_brighton_fulham,2425,2025-03-08,Fulham,Brighton,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_crystal_palace_ipswich,2425,2025-03-08,Crystal Palace,Ipswich,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_crystal_palace_ipswich,2425,2025-03-08,Ipswich,Crystal Palace,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_liverpool_southampton,2425,2025-03-08,Liverpool,Southampton,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_liverpool_southampton,2425,2025-03-08,Southampton,Liverpool,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_nottm_forest_man_city,2425,2025-03-08,Nott'm Forest,Man City,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_nottm_forest_man_city,2425,2025-03-08,Man City,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_wolves_everton,2425,2025-03-08,Wolves,Everton,1,,,actual,fbref_soccerdata,2025-03-09
2425_20250308_wolves_everton,2425,2025-03-08,Everton,Wolves,0,,,actual,fbref_soccerdata,2025-03-09
2425_20250309_chelsea_leicester,2425,2025-03-09,Chelsea,Leicester,1,,,actual,fbref_soccerdata,2025-03-10
2425_20250309_chelsea_leicester,2425,2025-03-09,Leicester,Chelsea,0,,,actual,fbref_soccerdata,2025-03-10
2425_20250309_man_united_arsenal,2425,2025-03-09,Man United,Arsenal,1,,,actual,fbref_soccerdata,2025-03-10
2425_20250309_man_united_arsenal,2425,2025-03-09,Arsenal,Man United,0,,,actual,fbref_soccerdata,2025-03-10
2425_20250309_tottenham_bournemouth,2425,2025-03-09,Tottenham,Bournemouth,1,,,actual,fbref_soccerdata,2025-03-10
2425_20250309_tottenham_bournemouth,2425,2025-03-09,Bournemouth,Tottenham,0,,,actual,fbref_soccerdata,2025-03-10
2425_20250310_west_ham_newcastle,2425,2025-03-10,West Ham,Newcastle,1,,,actual,fbref_soccerdata,2025-03-11
2425_20250310_west_ham_newcastle,2425,2025-03-10,Newcastle,West Ham,0,,,actual,fbref_soccerdata,2025-03-11
2425_20250315_bournemouth_brentford,2425,2025-03-15,Bournemouth,Brentford,1,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_bournemouth_brentford,2425,2025-03-15,Brentford,Bournemouth,0,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_everton_west_ham,2425,2025-03-15,Everton,West Ham,1,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_everton_west_ham,2425,2025-03-15,West Ham,Everton,0,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_ipswich_nottm_forest,2425,2025-03-15,Ipswich,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_ipswich_nottm_forest,2425,2025-03-15,Nott'm Forest,Ipswich,0,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_man_city_brighton,2425,2025-03-15,Man City,Brighton,1,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_man_city_brighton,2425,2025-03-15,Brighton,Man City,0,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_southampton_wolves,2425,2025-03-15,Southampton,Wolves,1,,,actual,fbref_soccerdata,2025-03-16
2425_20250315_southampton_wolves,2425,2025-03-15,Wolves,Southampton,0,,,actual,fbref_soccerdata,2025-03-16
2425_20250316_arsenal_chelsea,2425,2025-03-16,Arsenal,Chelsea,1,,,actual,fbref_soccerdata,2025-03-17
2425_20250316_arsenal_chelsea,2425,2025-03-16,Chelsea,Arsenal,0,,,actual,fbref_soccerdata,2025-03-17
2425_20250316_fulham_tottenham,2425,2025-03-16,Fulham,Tottenham,1,,,actual,fbref_soccerdata,2025-03-17
2425_20250316_fulham_tottenham,2425,2025-03-16,Tottenham,Fulham,0,,,actual,fbref_soccerdata,2025-03-17
2425_20250316_leicester_man_united,2425,2025-03-16,Leicester,Man United,1,,,actual,fbref_soccerdata,2025-03-17
2425_20250316_leicester_man_united,2425,2025-03-16,Man United,Leicester,0,,,actual,fbref_soccerdata,2025-03-17
2425_20250401_arsenal_fulham,2425,2025-04-01,Arsenal,Fulham,1,,,actual,fbref_soccerdata,2025-04-02
2425_20250401_arsenal_fulham,2425,2025-04-01,Fulham,Arsenal,0,,,actual,fbref_soccerdata,2025-04-02
2425_20250401_nottm_forest_man_united,2425,2025-04-01,Nott'm Forest,Man United,1,,,actual,fbref_soccerdata,2025-04-02
2425_20250401_nottm_forest_man_united,2425,2025-04-01,Man United,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-04-02
2425_20250401_wolves_west_ham,2425,2025-04-01,Wolves,West Ham,1,,,actual,fbref_soccerdata,2025-04-02
2425_20250401_wolves_west_ham,2425,2025-04-01,West Ham,Wolves,0,,,actual,fbref_soccerdata,2025-04-02
2425_20250402_bournemouth_ipswich,2425,2025-04-02,Bournemouth,Ipswich,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_bournemouth_ipswich,2425,2025-04-02,Ipswich,Bournemouth,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_brighton_aston_villa,2425,2025-04-02,Brighton,Aston Villa,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_brighton_aston_villa,2425,2025-04-02,Aston Villa,Brighton,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_liverpool_everton,2425,2025-04-02,Liverpool,Everton,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_liverpool_everton,2425,2025-04-02,Everton,Liverpool,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_man_city_leicester,2425,2025-04-02,Man City,Leicester,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_man_city_leicester,2425,2025-04-02,Leicester,Man City,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_newcastle_brentford,2425,2025-04-02,Newcastle,Brentford,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_newcastle_brentford,2425,2025-04-02,Brentford,Newcastle,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_southampton_crystal_palace,2425,2025-04-02,Southampton,Crystal Palace,1,,,actual,fbref_soccerdata,2025-04-03
2425_20250402_southampton_crystal_palace,2425,2025-04-02,Crystal Palace,Southampton,0,,,actual,fbref_soccerdata,2025-04-03
2425_20250403_chelsea_tottenham,2425,2025-04-03,Chelsea,Tottenham,1,,,actual,fbref_soccerdata,2025-04-04
2425_20250403_chelsea_tottenham,2425,2025-04-03,Tottenham,Chelsea,0,,,actual,fbref_soccerdata,2025-04-04
2425_20250405_aston_villa_nottm_forest,2425,2025-04-05,Aston Villa,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_aston_villa_nottm_forest,2425,2025-04-05,Nott'm Forest,Aston Villa,0,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_crystal_palace_brighton,2425,2025-04-05,Crystal Palace,Brighton,1,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_crystal_palace_brighton,2425,2025-04-05,Brighton,Crystal Palace,0,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_everton_arsenal,2425,2025-04-05,Everton,Arsenal,1,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_everton_arsenal,2425,2025-04-05,Arsenal,Everton,0,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_ipswich_wolves,2425,2025-04-05,Ipswich,Wolves,1,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_ipswich_wolves,2425,2025-04-05,Wolves,Ipswich,0,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_west_ham_bournemouth,2425,2025-04-05,West Ham,Bournemouth,1,,,actual,fbref_soccerdata,2025-04-06
2425_20250405_west_ham_bournemouth,2425,2025-04-05,Bournemouth,West Ham,0,,,actual,fbref_soccerdata,2025-04-06
2425_20250406_brentford_chelsea,2425,2025-04-06,Brentford,Chelsea,1,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_brentford_chelsea,2425,2025-04-06,Chelsea,Brentford,0,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_fulham_liverpool,2425,2025-04-06,Fulham,Liverpool,1,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_fulham_liverpool,2425,2025-04-06,Liverpool,Fulham,0,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_man_united_man_city,2425,2025-04-06,Man United,Man City,1,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_man_united_man_city,2425,2025-04-06,Man City,Man United,0,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_tottenham_southampton,2425,2025-04-06,Tottenham,Southampton,1,,,actual,fbref_soccerdata,2025-04-07
2425_20250406_tottenham_southampton,2425,2025-04-06,Southampton,Tottenham,0,,,actual,fbref_soccerdata,2025-04-07
2425_20250407_leicester_newcastle,2425,2025-04-07,Leicester,Newcastle,1,,,actual,fbref_soccerdata,2025-04-08
2425_20250407_leicester_newcastle,2425,2025-04-07,Newcastle,Leicester,0,,,actual,fbref_soccerdata,2025-04-08
2425_20250412_arsenal_brentford,2425,2025-04-12,Arsenal,Brentford,1,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_arsenal_brentford,2425,2025-04-12,Brentford,Arsenal,0,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_brighton_leicester,2425,2025-04-12,Brighton,Leicester,1,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_brighton_leicester,2425,2025-04-12,Leicester,Brighton,0,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_man_city_crystal_palace,2425,2025-04-12,Man City,Crystal Palace,1,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_man_city_crystal_palace,2425,2025-04-12,Crystal Palace,Man City,0,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_nottm_forest_everton,2425,2025-04-12,Nott'm Forest,Everton,1,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_nottm_forest_everton,2425,2025-04-12,Everton,Nott'm Forest,0,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_southampton_aston_villa,2425,2025-04-12,Southampton,Aston Villa,1,,,actual,fbref_soccerdata,2025-04-13
2425_20250412_southampton_aston_villa,2425,2025-04-12,Aston Villa,Southampton,0,,,actual,fbref_soccerdata,2025-04-13
2425_20250413_chelsea_ipswich,2425,2025-04-13,Chelsea,Ipswich,1,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_chelsea_ipswich,2425,2025-04-13,Ipswich,Chelsea,0,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_liverpool_west_ham,2425,2025-04-13,Liverpool,West Ham,1,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_liverpool_west_ham,2425,2025-04-13,West Ham,Liverpool,0,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_newcastle_man_united,2425,2025-04-13,Newcastle,Man United,1,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_newcastle_man_united,2425,2025-04-13,Man United,Newcastle,0,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_wolves_tottenham,2425,2025-04-13,Wolves,Tottenham,1,,,actual,fbref_soccerdata,2025-04-14
2425_20250413_wolves_tottenham,2425,2025-04-13,Tottenham,Wolves,0,,,actual,fbref_soccerdata,2025-04-14
2425_20250414_bournemouth_fulham,2425,2025-04-14,Bournemouth,Fulham,1,,,actual,fbref_soccerdata,2025-04-15
2425_20250414_bournemouth_fulham,2425,2025-04-14,Fulham,Bournemouth,0,,,actual,fbref_soccerdata,2025-04-15
2425_20250416_newcastle_crystal_palace,2425,2025-04-16,Newcastle,Crystal Palace,1,,,actual,fbref_soccerdata,2025-04-17
2425_20250416_newcastle_crystal_palace,2425,2025-04-16,Crystal Palace,Newcastle,0,,,actual,fbref_soccerdata,2025-04-17
2425_20250419_aston_villa_newcastle,2425,2025-04-19,Aston Villa,Newcastle,1,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_aston_villa_newcastle,2425,2025-04-19,Newcastle,Aston Villa,0,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_brentford_brighton,2425,2025-04-19,Brentford,Brighton,1,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_brentford_brighton,2425,2025-04-19,Brighton,Brentford,0,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_crystal_palace_bournemouth,2425,2025-04-19,Crystal Palace,Bournemouth,1,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_crystal_palace_bournemouth,2425,2025-04-19,Bournemouth,Crystal Palace,0,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_everton_man_city,2425,2025-04-19,Everton,Man City,1,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_everton_man_city,2425,2025-04-19,Man City,Everton,0,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_west_ham_southampton,2425,2025-04-19,West Ham,Southampton,1,,,actual,fbref_soccerdata,2025-04-20
2425_20250419_west_ham_southampton,2425,2025-04-19,Southampton,West Ham,0,,,actual,fbref_soccerdata,2025-04-20
2425_20250420_fulham_chelsea,2425,2025-04-20,Fulham,Chelsea,1,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_fulham_chelsea,2425,2025-04-20,Chelsea,Fulham,0,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_ipswich_arsenal,2425,2025-04-20,Ipswich,Arsenal,1,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_ipswich_arsenal,2425,2025-04-20,Arsenal,Ipswich,0,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_leicester_liverpool,2425,2025-04-20,Leicester,Liverpool,1,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_leicester_liverpool,2425,2025-04-20,Liverpool,Leicester,0,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_man_united_wolves,2425,2025-04-20,Man United,Wolves,1,,,actual,fbref_soccerdata,2025-04-21
2425_20250420_man_united_wolves,2425,2025-04-20,Wolves,Man United,0,,,actual,fbref_soccerdata,2025-04-21
2425_20250421_tottenham_nottm_forest,2425,2025-04-21,Tottenham,Nott'm Forest,1,,,actual,fbref_soccerdata,2025-04-22
2425_20250421_tottenham_nottm_forest,2425,2025-04-21,Nott'm Forest,Tottenham,0,,,actual,fbref_soccerdata,2025-04-22
2425_20250422_man_city_aston_villa,2425,2025-04-22,Man City,Aston Villa,1,,,actual,fbref_soccerdata,2025-04-23
2425_20250422_man_city_aston_villa,2425,2025-04-22,Aston Villa,Man City,0,,,actual,fbref_soccerdata,2025-04-23
2425_20250423_arsenal_crystal_palace,2425,2025-04-23,Arsenal,Crystal Palace,1,,,actual,fbref_soccerdata,2025-04-24
2425_20250423_arsenal_crystal_palace,2425,2025-04-23,Crystal Palace,Arsenal,0,,,actual,fbref_soccerdata,2025-04-24
2425_20250426_brighton_west_ham,2425,2025-04-26,Brighton,West Ham,1,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_brighton_west_ham,2425,2025-04-26,West Ham,Brighton,0,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_chelsea_everton,2425,2025-04-26,Chelsea,Everton,1,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_chelsea_everton,2425,2025-04-26,Everton,Chelsea,0,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_newcastle_ipswich,2425,2025-04-26,Newcastle,Ipswich,1,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_newcastle_ipswich,2425,2025-04-26,Ipswich,Newcastle,0,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_southampton_fulham,2425,2025-04-26,Southampton,Fulham,1,,,actual,fbref_soccerdata,2025-04-27
2425_20250426_southampton_fulham,2425,2025-04-26,Fulham,Southampton,0,,,actual,fbref_soccerdata,2025-04-27
