match_id,season,date,team,formation,manager,source,source_collected_at
2425_20250227_west_ham_leicester,2425,2025-02-27,Leicester,,,fbref_soccerdata,2025-02-28
2425_20250308_brentford_aston_villa,2425,2025-03-08,Brentford,,,fbref_soccerdata,2025-03-09
2425_20250308_brentford_aston_villa,2425,2025-03-08,Aston Villa,,,fbref_soccerdata,2025-03-09
2425_20250308_brighton_fulham,2425,2025-03-08,Brighton,,,fbref_soccerdata,2025-03-09
2425_20250308_brighton_fulham,2425,2025-03-08,Fulham,,,fbref_soccerdata,2025-03-09
2425_20250308_crystal_palace_ipswich,2425,2025-03-08,Crystal Palace,,,fbref_soccerdata,2025-03-09
2425_20250308_crystal_palace_ipswich,2425,2025-03-08,Ipswich,,,fbref_soccerdata,2025-03-09
2425_20250308_liverpool_southampton,2425,2025-03-08,Liverpool,,,fbref_soccerdata,2025-03-09
2425_20250308_liverpool_southampton,2425,2025-03-08,Southampton,,,fbref_soccerdata,2025-03-09
2425_20250308_nottm_forest_man_city,2425,2025-03-08,Nott'm Forest,,,fbref_soccerdata,2025-03-09
2425_20250308_nottm_forest_man_city,2425,2025-03-08,Man City,,,fbref_soccerdata,2025-03-09
2425_20250308_wolves_everton,2425,2025-03-08,Wolves,,,fbref_soccerdata,2025-03-09
2425_20250308_wolves_everton,2425,2025-03-08,Everton,,,fbref_soccerdata,2025-03-09
2425_20250309_chelsea_leicester,2425,2025-03-09,Chelsea,,,fbref_soccerdata,2025-03-10
2425_20250309_chelsea_leicester,2425,2025-03-09,Leicester,,,fbref_soccerdata,2025-03-10
2425_20250309_man_united_arsenal,2425,2025-03-09,Man United,,,fbref_soccerdata,2025-03-10
2425_20250309_man_united_arsenal,2425,2025-03-09,Arsenal,,,fbref_soccerdata,2025-03-10
2425_20250309_tottenham_bournemouth,2425,2025-03-09,Tottenham,,,fbref_soccerdata,2025-03-10
2425_20250309_tottenham_bournemouth,2425,2025-03-09,Bournemouth,,,fbref_soccerdata,2025-03-10
2425_20250310_west_ham_newcastle,2425,2025-03-10,West Ham,,,fbref_soccerdata,2025-03-11
2425_20250310_west_ham_newcastle,2425,2025-03-10,Newcastle,,,fbref_soccerdata,2025-03-11
2425_20250315_bournemouth_brentford,2425,2025-03-15,Bournemouth,,,fbref_soccerdata,2025-03-16
2425_20250315_bournemouth_brentford,2425,2025-03-15,Brentford,,,fbref_soccerdata,2025-03-16
2425_20250315_everton_west_ham,2425,2025-03-15,Everton,,,fbref_soccerdata,2025-03-16
2425_20250315_everton_west_ham,2425,2025-03-15,West Ham,,,fbref_soccerdata,2025-03-16
2425_20250315_ipswich_nottm_forest,2425,2025-03-15,Ipswich,,,fbref_soccerdata,2025-03-16
2425_20250315_ipswich_nottm_forest,2425,2025-03-15,Nott'm Forest,,,fbref_soccerdata,2025-03-16
2425_20250315_man_city_brighton,2425,2025-03-15,Man City,,,fbref_soccerdata,2025-03-16
2425_20250315_man_city_brighton,2425,2025-03-15,Brighton,,,fbref_soccerdata,2025-03-16
2425_20250315_southampton_wolves,2425,2025-03-15,Southampton,,,fbref_soccerdata,2025-03-16
2425_20250315_southampton_wolves,2425,2025-03-15,Wolves,,,fbref_soccerdata,2025-03-16
2425_20250316_arsenal_chelsea,2425,2025-03-16,Arsenal,,,fbref_soccerdata,2025-03-17
2425_20250316_arsenal_chelsea,2425,2025-03-16,Chelsea,,,fbref_soccerdata,2025-03-17
2425_20250316_fulham_tottenham,2425,2025-03-16,Fulham,,,fbref_soccerdata,2025-03-17
2425_20250316_fulham_tottenham,2425,2025-03-16,Tottenham,,,fbref_soccerdata,2025-03-17
2425_20250316_leicester_man_united,2425,2025-03-16,Leicester,,,fbref_soccerdata,2025-03-17
2425_20250316_leicester_man_united,2425,2025-03-16,Man United,,,fbref_soccerdata,2025-03-17
2425_20250401_arsenal_fulham,2425,2025-04-01,Arsenal,,,fbref_soccerdata,2025-04-02
2425_20250401_arsenal_fulham,2425,2025-04-01,Fulham,,,fbref_soccerdata,2025-04-02
2425_20250401_nottm_forest_man_united,2425,2025-04-01,Nott'm Forest,,,fbref_soccerdata,2025-04-02
2425_20250401_nottm_forest_man_united,2425,2025-04-01,Man United,,,fbref_soccerdata,2025-04-02
2425_20250401_wolves_west_ham,2425,2025-04-01,Wolves,,,fbref_soccerdata,2025-04-02
2425_20250401_wolves_west_ham,2425,2025-04-01,West Ham,,,fbref_soccerdata,2025-04-02
2425_20250402_bournemouth_ipswich,2425,2025-04-02,Bournemouth,,,fbref_soccerdata,2025-04-03
2425_20250402_bournemouth_ipswich,2425,2025-04-02,Ipswich,,,fbref_soccerdata,2025-04-03
2425_20250402_brighton_aston_villa,2425,2025-04-02,Brighton,,,fbref_soccerdata,2025-04-03
2425_20250402_brighton_aston_villa,2425,2025-04-02,Aston Villa,,,fbref_soccerdata,2025-04-03
2425_20250402_liverpool_everton,2425,2025-04-02,Liverpool,,,fbref_soccerdata,2025-04-03
2425_20250402_liverpool_everton,2425,2025-04-02,Everton,,,fbref_soccerdata,2025-04-03
2425_20250402_man_city_leicester,2425,2025-04-02,Man City,,,fbref_soccerdata,2025-04-03
2425_20250402_man_city_leicester,2425,2025-04-02,Leicester,,,fbref_soccerdata,2025-04-03
2425_20250402_newcastle_brentford,2425,2025-04-02,Newcastle,,,fbref_soccerdata,2025-04-03
2425_20250402_newcastle_brentford,2425,2025-04-02,Brentford,,,fbref_soccerdata,2025-04-03
2425_20250402_southampton_crystal_palace,2425,2025-04-02,Southampton,,,fbref_soccerdata,2025-04-03
2425_20250402_southampton_crystal_palace,2425,2025-04-02,Crystal Palace,,,fbref_soccerdata,2025-04-03
2425_20250403_chelsea_tottenham,2425,2025-04-03,Chelsea,,,fbref_soccerdata,2025-04-04
2425_20250403_chelsea_tottenham,2425,2025-04-03,Tottenham,,,fbref_soccerdata,2025-04-04
2425_20250405_aston_villa_nottm_forest,2425,2025-04-05,Aston Villa,,,fbref_soccerdata,2025-04-06
2425_20250405_aston_villa_nottm_forest,2425,2025-04-05,Nott'm Forest,,,fbref_soccerdata,2025-04-06
2425_20250405_crystal_palace_brighton,2425,2025-04-05,Crystal Palace,,,fbref_soccerdata,2025-04-06
2425_20250405_crystal_palace_brighton,2425,2025-04-05,Brighton,,,fbref_soccerdata,2025-04-06
2425_20250405_everton_arsenal,2425,2025-04-05,Everton,,,fbref_soccerdata,2025-04-06
2425_20250405_everton_arsenal,2425,2025-04-05,Arsenal,,,fbref_soccerdata,2025-04-06
2425_20250405_ipswich_wolves,2425,2025-04-05,Ipswich,,,fbref_soccerdata,2025-04-06
2425_20250405_ipswich_wolves,2425,2025-04-05,Wolves,,,fbref_soccerdata,2025-04-06
2425_20250405_west_ham_bournemouth,2425,2025-04-05,West Ham,,,fbref_soccerdata,2025-04-06
2425_20250405_west_ham_bournemouth,2425,2025-04-05,Bournemouth,,,fbref_soccerdata,2025-04-06
2425_20250406_brentford_chelsea,2425,2025-04-06,Brentford,,,fbref_soccerdata,2025-04-07
2425_20250406_brentford_chelsea,2425,2025-04-06,Chelsea,,,fbref_soccerdata,2025-04-07
2425_20250406_fulham_liverpool,2425,2025-04-06,Fulham,,,fbref_soccerdata,2025-04-07
2425_20250406_fulham_liverpool,2425,2025-04-06,Liverpool,,,fbref_soccerdata,2025-04-07
2425_20250406_man_united_man_city,2425,2025-04-06,Man United,,,fbref_soccerdata,2025-04-07
2425_20250406_man_united_man_city,2425,2025-04-06,Man City,,,fbref_soccerdata,2025-04-07
2425_20250406_tottenham_southampton,2425,2025-04-06,Tottenham,,,fbref_soccerdata,2025-04-07
2425_20250406_tottenham_southampton,2425,2025-04-06,Southampton,,,fbref_soccerdata,2025-04-07
2425_20250407_leicester_newcastle,2425,2025-04-07,Leicester,,,fbref_soccerdata,2025-04-08
2425_20250407_leicester_newcastle,2425,2025-04-07,Newcastle,,,fbref_soccerdata,2025-04-08
2425_20250412_arsenal_brentford,2425,2025-04-12,Arsenal,,,fbref_soccerdata,2025-04-13
2425_20250412_arsenal_brentford,2425,2025-04-12,Brentford,,,fbref_soccerdata,2025-04-13
2425_20250412_brighton_leicester,2425,2025-04-12,Brighton,,,fbref_soccerdata,2025-04-13
2425_20250412_brighton_leicester,2425,2025-04-12,Leicester,,,fbref_soccerdata,2025-04-13
2425_20250412_man_city_crystal_palace,2425,2025-04-12,Man City,,,fbref_soccerdata,2025-04-13
2425_20250412_man_city_crystal_palace,2425,2025-04-12,Crystal Palace,,,fbref_soccerdata,2025-04-13
2425_20250412_nottm_forest_everton,2425,2025-04-12,Nott'm Forest,,,fbref_soccerdata,2025-04-13
2425_20250412_nottm_forest_everton,2425,2025-04-12,Everton,,,fbref_soccerdata,2025-04-13
2425_20250412_southampton_aston_villa,2425,2025-04-12,Southampton,,,fbref_soccerdata,2025-04-13
2425_20250412_southampton_aston_villa,2425,2025-04-12,Aston Villa,,,fbref_soccerdata,2025-04-13
2425_20250413_chelsea_ipswich,2425,2025-04-13,Chelsea,,,fbref_soccerdata,2025-04-14
2425_20250413_chelsea_ipswich,2425,2025-04-13,Ipswich,,,fbref_soccerdata,2025-04-14
2425_20250413_liverpool_west_ham,2425,2025-04-13,Liverpool,,,fbref_soccerdata,2025-04-14
2425_20250413_liverpool_west_ham,2425,2025-04-13,West Ham,,,fbref_soccerdata,2025-04-14
2425_20250413_newcastle_man_united,2425,2025-04-13,Newcastle,,,fbref_soccerdata,2025-04-14
2425_20250413_newcastle_man_united,2425,2025-04-13,Man United,,,fbref_soccerdata,2025-04-14
2425_20250413_wolves_tottenham,2425,2025-04-13,Wolves,,,fbref_soccerdata,2025-04-14
2425_20250413_wolves_tottenham,2425,2025-04-13,Tottenham,,,fbref_soccerdata,2025-04-14
2425_20250414_bournemouth_fulham,2425,2025-04-14,Bournemouth,,,fbref_soccerdata,2025-04-15
2425_20250414_bournemouth_fulham,2425,2025-04-14,Fulham,,,fbref_soccerdata,2025-04-15
2425_20250416_newcastle_crystal_palace,2425,2025-04-16,Newcastle,,,fbref_soccerdata,2025-04-17
2425_20250416_newcastle_crystal_palace,2425,2025-04-16,Crystal Palace,,,fbref_soccerdata,2025-04-17
2425_20250419_aston_villa_newcastle,2425,2025-04-19,Aston Villa,,,fbref_soccerdata,2025-04-20
2425_20250419_aston_villa_newcastle,2425,2025-04-19,Newcastle,,,fbref_soccerdata,2025-04-20
2425_20250419_brentford_brighton,2425,2025-04-19,Brentford,,,fbref_soccerdata,2025-04-20
2425_20250419_brentford_brighton,2425,2025-04-19,Brighton,,,fbref_soccerdata,2025-04-20
2425_20250419_crystal_palace_bournemouth,2425,2025-04-19,Crystal Palace,,,fbref_soccerdata,2025-04-20
2425_20250419_crystal_palace_bournemouth,2425,2025-04-19,Bournemouth,,,fbref_soccerdata,2025-04-20
2425_20250419_everton_man_city,2425,2025-04-19,Everton,,,fbref_soccerdata,2025-04-20
2425_20250419_everton_man_city,2425,2025-04-19,Man City,,,fbref_soccerdata,2025-04-20
2425_20250419_west_ham_southampton,2425,2025-04-19,West Ham,,,fbref_soccerdata,2025-04-20
2425_20250419_west_ham_southampton,2425,2025-04-19,Southampton,,,fbref_soccerdata,2025-04-20
2425_20250420_fulham_chelsea,2425,2025-04-20,Fulham,,,fbref_soccerdata,2025-04-21
2425_20250420_fulham_chelsea,2425,2025-04-20,Chelsea,,,fbref_soccerdata,2025-04-21
2425_20250420_ipswich_arsenal,2425,2025-04-20,Ipswich,,,fbref_soccerdata,2025-04-21
2425_20250420_ipswich_arsenal,2425,2025-04-20,Arsenal,,,fbref_soccerdata,2025-04-21
2425_20250420_leicester_liverpool,2425,2025-04-20,Leicester,,,fbref_soccerdata,2025-04-21
2425_20250420_leicester_liverpool,2425,2025-04-20,Liverpool,,,fbref_soccerdata,2025-04-21
2425_20250420_man_united_wolves,2425,2025-04-20,Man United,,,fbref_soccerdata,2025-04-21
2425_20250420_man_united_wolves,2425,2025-04-20,Wolves,,,fbref_soccerdata,2025-04-21
2425_20250421_tottenham_nottm_forest,2425,2025-04-21,Tottenham,,,fbref_soccerdata,2025-04-22
2425_20250421_tottenham_nottm_forest,2425,2025-04-21,Nott'm Forest,,,fbref_soccerdata,2025-04-22
2425_20250422_man_city_aston_villa,2425,2025-04-22,Man City,,,fbref_soccerdata,2025-04-23
2425_20250422_man_city_aston_villa,2425,2025-04-22,Aston Villa,,,fbref_soccerdata,2025-04-23
2425_20250423_arsenal_crystal_palace,2425,2025-04-23,Arsenal,,,fbref_soccerdata,2025-04-24
2425_20250423_arsenal_crystal_palace,2425,2025-04-23,Crystal Palace,,,fbref_soccerdata,2025-04-24
2425_20250426_brighton_west_ham,2425,2025-04-26,Brighton,,,fbref_soccerdata,2025-04-27
2425_20250426_brighton_west_ham,2425,2025-04-26,West Ham,,,fbref_soccerdata,2025-04-27
2425_20250426_chelsea_everton,2425,2025-04-26,Chelsea,,,fbref_soccerdata,2025-04-27
2425_20250426_chelsea_everton,2425,2025-04-26,Everton,,,fbref_soccerdata,2025-04-27
2425_20250426_newcastle_ipswich,2425,2025-04-26,Newcastle,,,fbref_soccerdata,2025-04-27
2425_20250426_newcastle_ipswich,2425,2025-04-26,Ipswich,,,fbref_soccerdata,2025-04-27
2425_20250426_southampton_fulham,2425,2025-04-26,Southampton,,,fbref_soccerdata,2025-04-27
2425_20250426_southampton_fulham,2425,2025-04-26,Fulham,,,fbref_soccerdata,2025-04-27
2425_20250426_wolves_leicester,2425,2025-04-26,Wolves,,,fbref_soccerdata,2025-04-27
2425_20250426_wolves_leicester,2425,2025-04-26,Leicester,,,fbref_soccerdata,2025-04-27
2425_20250427_bournemouth_man_united,2425,2025-04-27,Bournemouth,,,fbref_soccerdata,2025-04-28
2425_20250427_bournemouth_man_united,2425,2025-04-27,Man United,,,fbref_soccerdata,2025-04-28
2425_20250427_liverpool_tottenham,2425,2025-04-27,Liverpool,,,fbref_soccerdata,2025-04-28
2425_20250427_liverpool_tottenham,2425,2025-04-27,Tottenham,,,fbref_soccerdata,2025-04-28
2425_20250501_nottm_forest_brentford,2425,2025-05-01,Nott'm Forest,,,fbref_soccerdata,2025-05-02
2425_20250501_nottm_forest_brentford,2425,2025-05-01,Brentford,,,fbref_soccerdata,2025-05-02
2425_20250502_man_city_wolves,2425,2025-05-02,Man City,,,fbref_soccerdata,2025-05-03
2425_20250502_man_city_wolves,2425,2025-05-02,Wolves,,,fbref_soccerdata,2025-05-03
2425_20250503_arsenal_bournemouth,2425,2025-05-03,Arsenal,,,fbref_soccerdata,2025-05-04
2425_20250503_arsenal_bournemouth,2425,2025-05-03,Bournemouth,,,fbref_soccerdata,2025-05-04
2425_20250503_aston_villa_fulham,2425,2025-05-03,Aston Villa,,,fbref_soccerdata,2025-05-04
2425_20250503_aston_villa_fulham,2425,2025-05-03,Fulham,,,fbref_soccerdata,2025-05-04
2425_20250503_everton_ipswich,2425,2025-05-03,Everton,,,fbref_soccerdata,2025-05-04
2425_20250503_everton_ipswich,2425,2025-05-03,Ipswich,,,fbref_soccerdata,2025-05-04
2425_20250503_leicester_southampton,2425,2025-05-03,Leicester,,,fbref_soccerdata,2025-05-04
2425_20250503_leicester_southampton,2425,2025-05-03,Southampton,,,fbref_soccerdata,2025-05-04
2425_20250504_brentford_man_united,2425,2025-05-04,Brentford,,,fbref_soccerdata,2025-05-05
2425_20250504_brentford_man_united,2425,2025-05-04,Man United,,,fbref_soccerdata,2025-05-05
2425_20250504_brighton_newcastle,2425,2025-05-04,Brighton,,,fbref_soccerdata,2025-05-05
2425_20250504_brighton_newcastle,2425,2025-05-04,Newcastle,,,fbref_soccerdata,2025-05-05
2425_20250504_chelsea_liverpool,2425,2025-05-04,Chelsea,,,fbref_soccerdata,2025-05-05
2425_20250504_chelsea_liverpool,2425,2025-05-04,Liverpool,,,fbref_soccerdata,2025-05-05
2425_20250504_west_ham_tottenham,2425,2025-05-04,West Ham,,,fbref_soccerdata,2025-05-05
2425_20250504_west_ham_tottenham,2425,2025-05-04,Tottenham,,,fbref_soccerdata,2025-05-05
2425_20250505_crystal_palace_nottm_forest,2425,2025-05-05,Crystal Palace,,,fbref_soccerdata,2025-05-06
2425_20250505_crystal_palace_nottm_forest,2425,2025-05-05,Nott'm Forest,,,fbref_soccerdata,2025-05-06
2425_20250510_bournemouth_aston_villa,2425,2025-05-10,Bournemouth,,,fbref_soccerdata,2025-05-11
2425_20250510_bournemouth_aston_villa,2425,2025-05-10,Aston Villa,,,fbref_soccerdata,2025-05-11
2425_20250510_fulham_everton,2425,2025-05-10,Fulham,,,fbref_soccerdata,2025-05-11
2425_20250510_fulham_everton,2425,2025-05-10,Everton,,,fbref_soccerdata,2025-05-11
2425_20250510_ipswich_brentford,2425,2025-05-10,Ipswich,,,fbref_soccerdata,2025-05-11
2425_20250510_ipswich_brentford,2425,2025-05-10,Brentford,,,fbref_soccerdata,2025-05-11
2425_20250510_southampton_man_city,2425,2025-05-10,Southampton,,,fbref_soccerdata,2025-05-11
2425_20250510_southampton_man_city,2425,2025-05-10,Man City,,,fbref_soccerdata,2025-05-11
2425_20250510_wolves_brighton,2425,2025-05-10,Wolves,,,fbref_soccerdata,2025-05-11
2425_20250510_wolves_brighton,2425,2025-05-10,Brighton,,,fbref_soccerdata,2025-05-11
2425_20250511_liverpool_arsenal,2425,2025-05-11,Liverpool,,,fbref_soccerdata,2025-05-12
2425_20250511_liverpool_arsenal,2425,2025-05-11,Arsenal,,,fbref_soccerdata,2025-05-12
2425_20250511_man_united_west_ham,2425,2025-05-11,Man United,,,fbref_soccerdata,2025-05-12
2425_20250511_man_united_west_ham,2425,2025-05-11,West Ham,,,fbref_soccerdata,2025-05-12
2425_20250511_newcastle_chelsea,2425,2025-05-11,Newcastle,,,fbref_soccerdata,2025-05-12
2425_20250511_newcastle_chelsea,2425,2025-05-11,Chelsea,,,fbref_soccerdata,2025-05-12
2425_20250511_nottm_forest_leicester,2425,2025-05-11,Nott'm Forest,,,fbref_soccerdata,2025-05-12
2425_20250511_nottm_forest_leicester,2425,2025-05-11,Leicester,,,fbref_soccerdata,2025-05-12
2425_20250511_tottenham_crystal_palace,2425,2025-05-11,Tottenham,,,fbref_soccerdata,2025-05-12
2425_20250511_tottenham_crystal_palace,2425,2025-05-11,Crystal Palace,,,fbref_soccerdata,2025-05-12
2425_20250516_aston_villa_tottenham,2425,2025-05-16,Aston Villa,,,fbref_soccerdata,2025-05-17
2425_20250516_aston_villa_tottenham,2425,2025-05-16,Tottenham,,,fbref_soccerdata,2025-05-17
2425_20250516_chelsea_man_united,2425,2025-05-16,Chelsea,,,fbref_soccerdata,2025-05-17
2425_20250516_chelsea_man_united,2425,2025-05-16,Man United,,,fbref_soccerdata,2025-05-17
2425_20250518_arsenal_newcastle,2425,2025-05-18,Arsenal,,,fbref_soccerdata,2025-05-19
2425_20250518_arsenal_newcastle,2425,2025-05-18,Newcastle,,,fbref_soccerdata,2025-05-19
2425_20250518_brentford_fulham,2425,2025-05-18,Brentford,,,fbref_soccerdata,2025-05-19
2425_20250518_brentford_fulham,2425,2025-05-18,Fulham,,,fbref_soccerdata,2025-05-19
2425_20250518_everton_southampton,2425,2025-05-18,Everton,,,fbref_soccerdata,2025-05-19
2425_20250518_everton_southampton,2425,2025-05-18,Southampton,,,fbref_soccerdata,2025-05-19
2425_20250518_leicester_ipswich,2425,2025-05-18,Leicester,,,fbref_soccerdata,2025-05-19
2425_20250518_leicester_ipswich,2425,2025-05-18,Ipswich,,,fbref_soccerdata,2025-05-19
2425_20250518_west_ham_nottm_forest,2425,2025-05-18,West Ham,,,fbref_soccerdata,2025-05-19
2425_20250518_west_ham_nottm_forest,2425,2025-05-18,Nott'm Forest,,,fbref_soccerdata,2025-05-19
2425_20250519_brighton_liverpool,2425,2025-05-19,Brighton,,,fbref_soccerdata,2025-05-20
2425_20250519_brighton_liverpool,2425,2025-05-19,Liverpool,,,fbref_soccerdata,2025-05-20
2425_20250520_crystal_palace_wolves,2425,2025-05-20,Crystal Palace,,,fbref_soccerdata,2025-05-21
2425_20250520_crystal_palace_wolves,2425,2025-05-20,Wolves,,,fbref_soccerdata,2025-05-21
2425_20250520_man_city_bournemouth,2425,2025-05-20,Man City,,,fbref_soccerdata,2025-05-21
2425_20250520_man_city_bournemouth,2425,2025-05-20,Bournemouth,,,fbref_soccerdata,2025-05-21
2425_20250525_bournemouth_leicester,2425,2025-05-25,Bournemouth,,,fbref_soccerdata,2025-05-26
2425_20250525_bournemouth_leicester,2425,2025-05-25,Leicester,,,fbref_soccerdata,2025-05-26
2425_20250525_fulham_man_city,2425,2025-05-25,Fulham,,,fbref_soccerdata,2025-05-26
2425_20250525_fulham_man_city,2425,2025-05-25,Man City,,,fbref_soccerdata,2025-05-26
2425_20250525_ipswich_west_ham,2425,2025-05-25,Ipswich,,,fbref_soccerdata,2025-05-26
2425_20250525_ipswich_west_ham,2425,2025-05-25,West Ham,,,fbref_soccerdata,2025-05-26
2425_20250525_liverpool_crystal_palace,2425,2025-05-25,Liverpool,,,fbref_soccerdata,2025-05-26
2425_20250525_liverpool_crystal_palace,2425,2025-05-25,Crystal Palace,,,fbref_soccerdata,2025-05-26
2425_20250525_man_united_aston_villa,2425,2025-05-25,Man United,,,fbref_soccerdata,2025-05-26
2425_20250525_man_united_aston_villa,2425,2025-05-25,Aston Villa,,,fbref_soccerdata,2025-05-26
2425_20250525_newcastle_everton,2425,2025-05-25,Newcastle,,,fbref_soccerdata,2025-05-26
2425_20250525_newcastle_everton,2425,2025-05-25,Everton,,,fbref_soccerdata,2025-05-26
2425_20250525_nottm_forest_chelsea,2425,2025-05-25,Nott'm Forest,,,fbref_soccerdata,2025-05-26
2425_20250525_nottm_forest_chelsea,2425,2025-05-25,Chelsea,,,fbref_soccerdata,2025-05-26
2425_20250525_southampton_arsenal,2425,2025-05-25,Southampton,,,fbref_soccerdata,2025-05-26
2425_20250525_southampton_arsenal,2425,2025-05-25,Arsenal,,,fbref_soccerdata,2025-05-26
2425_20250525_tottenham_brighton,2425,2025-05-25,Tottenham,,,fbref_soccerdata,2025-05-26
2425_20250525_tottenham_brighton,2425,2025-05-25,Brighton,,,fbref_soccerdata,2025-05-26
2425_20250525_wolves_brentford,2425,2025-05-25,Wolves,,,fbref_soccerdata,2025-05-26
2425_20250525_wolves_brentford,2425,2025-05-25,Brentford,,,fbref_soccerdata,2025-05-26
