Date,Season,HomeTeam,AwayTeam,home_win_probability,draw_probability,away_win_probability,model_variant
2023-12-06,2324,Brighton,Brentford,0.45257192850112915,0.16284839808940887,0.38457968831062317,current_without_elo
2023-12-06,2324,Crystal Palace,Bournemouth,0.5458857417106628,0.30175474286079407,0.1523595154285431,current_without_elo
2023-12-06,2324,Fulham,Nott'm Forest,0.6113225817680359,0.17902329564094543,0.20965412259101868,current_without_elo
2023-12-06,2324,Sheffield United,Liverpool,0.15801456570625305,0.2575768828392029,0.5844085216522217,current_without_elo
2023-12-06,2324,Aston Villa,Man City,0.43787136673927307,0.21977132558822632,0.342357337474823,current_without_elo
2023-12-06,2324,Man United,Chelsea,0.6055397987365723,0.25231045484542847,0.14214971661567688,current_without_elo
2023-12-07,2324,Everton,Newcastle,0.6539289355278015,0.1962873339653015,0.14978377521038055,current_without_elo
2023-12-07,2324,Tottenham,West Ham,0.4830957055091858,0.27369552850723267,0.24320870637893677,current_without_elo
2023-12-09,2324,Crystal Palace,Liverpool,0.3634648323059082,0.1821621209383011,0.4543730616569519,current_without_elo
2023-12-09,2324,Brighton,Burnley,0.550068736076355,0.18563637137413025,0.26429489254951477,current_without_elo
2023-12-09,2324,Man United,Bournemouth,0.6294506788253784,0.3167111277580261,0.05383821576833725,current_without_elo
2023-12-09,2324,Sheffield United,Brentford,0.2505025863647461,0.2492801696062088,0.5002172589302063,current_without_elo
2023-12-09,2324,Wolves,Nott'm Forest,0.21364089846611023,0.2986454963684082,0.48771363496780396,current_without_elo
2023-12-09,2324,Aston Villa,Arsenal,0.5439151525497437,0.1502426117658615,0.30584222078323364,current_without_elo
2023-12-10,2324,Everton,Chelsea,0.7231817245483398,0.16962826251983643,0.10719002038240433,current_without_elo
2023-12-10,2324,Fulham,West Ham,0.4831392765045166,0.2616274654865265,0.2552332878112793,current_without_elo
2023-12-10,2324,Luton,Man City,0.2815912961959839,0.11075956374406815,0.6076491475105286,current_without_elo
2023-12-10,2324,Tottenham,Newcastle,0.33012697100639343,0.1718003749847412,0.49807268381118774,current_without_elo
2023-12-15,2324,Nott'm Forest,Tottenham,0.39226600527763367,0.20095296204090118,0.40678098797798157,current_without_elo
2023-12-16,2324,Newcastle,Fulham,0.6595395803451538,0.19331713020801544,0.14714324474334717,current_without_elo
2023-12-16,2324,Burnley,Everton,0.46713143587112427,0.1732257753610611,0.35964280366897583,current_without_elo
2023-12-16,2324,Chelsea,Sheffield United,0.5372083187103271,0.15665248036384583,0.3061392307281494,current_without_elo
2023-12-16,2324,Man City,Crystal Palace,0.4970731735229492,0.2613602578639984,0.24156658351421356,current_without_elo
2023-12-17,2324,Arsenal,Brighton,0.5549298524856567,0.13546493649482727,0.3096052408218384,current_without_elo
2023-12-17,2324,Brentford,Aston Villa,0.31889018416404724,0.22795186936855316,0.4531579911708832,current_without_elo
2023-12-17,2324,West Ham,Wolves,0.5816593170166016,0.1873672604560852,0.23097340762615204,current_without_elo
2023-12-17,2324,Liverpool,Man United,0.6019689440727234,0.2512663006782532,0.14676475524902344,current_without_elo
2023-12-21,2324,Crystal Palace,Brighton,0.5363196730613708,0.14322389662265778,0.3204564154148102,current_without_elo
2023-12-22,2324,Aston Villa,Sheffield United,0.6659027338027954,0.11538971960544586,0.21870757639408112,current_without_elo
2023-12-23,2324,Fulham,Burnley,0.46707284450531006,0.22077356278896332,0.31215357780456543,current_without_elo
2023-12-23,2324,West Ham,Man United,0.2531089186668396,0.2384486198425293,0.5084425210952759,current_without_elo
2023-12-23,2324,Luton,Newcastle,0.21163801848888397,0.2264888435602188,0.5618731379508972,current_without_elo
2023-12-23,2324,Nott'm Forest,Bournemouth,0.4273949861526489,0.29479464888572693,0.2778104245662689,current_without_elo
2023-12-23,2324,Liverpool,Arsenal,0.6653900146484375,0.21296845376491547,0.12164150178432465,current_without_elo
2023-12-23,2324,Tottenham,Everton,0.44735080003738403,0.16158276796340942,0.39106646180152893,current_without_elo
2023-12-24,2324,Wolves,Chelsea,0.2890564203262329,0.28753766417503357,0.42340588569641113,current_without_elo
2023-12-26,2324,Newcastle,Nott'm Forest,0.592812716960907,0.2915988564491272,0.11558842658996582,current_without_elo
2023-12-26,2324,Man United,Aston Villa,0.6793656945228577,0.22905199229717255,0.09158232808113098,current_without_elo
2023-12-26,2324,Sheffield United,Luton,0.5287260413169861,0.24159151315689087,0.22968241572380066,current_without_elo
2023-12-26,2324,Bournemouth,Fulham,0.38245585560798645,0.24630653858184814,0.3712376356124878,current_without_elo
2023-12-26,2324,Burnley,Liverpool,0.2713248133659363,0.24114535748958588,0.48752984404563904,current_without_elo
2023-12-27,2324,Brentford,Wolves,0.6369406580924988,0.17764978110790253,0.1854095309972763,current_without_elo
2023-12-27,2324,Chelsea,Crystal Palace,0.536677360534668,0.21615950763225555,0.24716314673423767,current_without_elo
2023-12-27,2324,Everton,Man City,0.6416899561882019,0.2247195541858673,0.1335904747247696,current_without_elo
2023-12-28,2324,Brighton,Tottenham,0.41137245297431946,0.15502195060253143,0.4336056411266327,current_without_elo
2023-12-28,2324,Arsenal,West Ham,0.5072129368782043,0.2747817635536194,0.21800531446933746,current_without_elo
2023-12-30,2324,Crystal Palace,Brentford,0.4334169328212738,0.18240240216255188,0.3841806948184967,current_without_elo
2023-12-30,2324,Luton,Chelsea,0.3292052745819092,0.1248210221529007,0.5459737181663513,current_without_elo
2023-12-30,2324,Aston Villa,Burnley,0.6190037131309509,0.17409569025039673,0.20690058171749115,current_without_elo
2023-12-30,2324,Nott'm Forest,Man United,0.3497200012207031,0.16872404515743256,0.4815559387207031,current_without_elo
2023-12-30,2324,Man City,Sheffield United,0.7044196724891663,0.12378501892089844,0.1717953085899353,current_without_elo
2023-12-30,2324,Wolves,Everton,0.21578684449195862,0.19396638870239258,0.5902467370033264,current_without_elo
2023-12-31,2324,Fulham,Arsenal,0.36069679260253906,0.14235511422157288,0.49694809317588806,current_without_elo
2023-12-31,2324,Tottenham,Bournemouth,0.531086802482605,0.25940200686454773,0.20951120555400848,current_without_elo
2024-01-01,2324,Liverpool,Newcastle,0.6752986907958984,0.185439333319664,0.13926199078559875,current_without_elo
2024-01-02,2324,West Ham,Brighton,0.4412977397441864,0.16195882856845856,0.39674344658851624,current_without_elo
2024-01-12,2324,Burnley,Luton,0.5238238573074341,0.15970732271671295,0.3164688050746918,current_without_elo
2024-01-13,2324,Chelsea,Fulham,0.450274795293808,0.1814756691455841,0.3682495653629303,current_without_elo
2024-01-13,2324,Newcastle,Man City,0.5632175207138062,0.2137671411037445,0.22301533818244934,current_without_elo
2024-01-14,2324,Everton,Aston Villa,0.541049063205719,0.28485557436943054,0.17409537732601166,current_without_elo
2024-01-14,2324,Man United,Tottenham,0.6140568852424622,0.2731238007545471,0.11281931400299072,current_without_elo
2024-01-20,2324,Arsenal,Crystal Palace,0.40486639738082886,0.22038543224334717,0.374748170375824,current_without_elo
2024-01-20,2324,Brentford,Nott'm Forest,0.4929359257221222,0.18614237010478973,0.32092171907424927,current_without_elo
2024-01-21,2324,Sheffield United,West Ham,0.44959378242492676,0.3978923559188843,0.15251389145851135,current_without_elo
2024-01-21,2324,Bournemouth,Liverpool,0.16886630654335022,0.21586467325687408,0.6152690649032593,current_without_elo
2024-01-22,2324,Brighton,Wolves,0.5703480839729309,0.18465173244476318,0.24500015377998352,current_without_elo
2024-01-30,2324,Nott'm Forest,Arsenal,0.31176549196243286,0.23386500775814056,0.454369455575943,current_without_elo
2024-01-30,2324,Fulham,Everton,0.5136942267417908,0.18240468204021454,0.30390116572380066,current_without_elo
2024-01-30,2324,Luton,Brighton,0.34011203050613403,0.13909897208213806,0.5207890272140503,current_without_elo
2024-01-30,2324,Crystal Palace,Sheffield United,0.635530412197113,0.14744268357753754,0.21702693402767181,current_without_elo
2024-01-30,2324,Aston Villa,Newcastle,0.3719157874584198,0.27324485778808594,0.35483935475349426,current_without_elo
2024-01-31,2324,Man City,Burnley,0.4719603359699249,0.23530369997024536,0.2927359640598297,current_without_elo
2024-01-31,2324,Tottenham,Brentford,0.2846933901309967,0.22394075989723206,0.49136587977409363,current_without_elo
2024-01-31,2324,Liverpool,Chelsea,0.7109267115592957,0.18376599252223969,0.10530725866556168,current_without_elo
2024-02-01,2324,West Ham,Bournemouth,0.3771848976612091,0.32863351702690125,0.29418158531188965,current_without_elo
2024-02-01,2324,Wolves,Man United,0.10966656357049942,0.3182707726955414,0.5720626711845398,current_without_elo
2024-02-03,2324,Everton,Tottenham,0.6639939546585083,0.19346141815185547,0.14254458248615265,current_without_elo
2024-02-03,2324,Sheffield United,Aston Villa,0.25422462821006775,0.21787641942501068,0.5278989672660828,current_without_elo
2024-02-03,2324,Brighton,Crystal Palace,0.48142051696777344,0.161053866147995,0.35752561688423157,current_without_elo
2024-02-03,2324,Newcastle,Luton,0.7286751866340637,0.12115215510129929,0.1501726657152176,current_without_elo
2024-02-03,2324,Burnley,Fulham,0.4508976936340332,0.207891583442688,0.3412107825279236,current_without_elo
2024-02-04,2324,Bournemouth,Nott'm Forest,0.5009652972221375,0.2155812531709671,0.28345346450805664,current_without_elo
2024-02-04,2324,Chelsea,Wolves,0.6557914614677429,0.14917518198490143,0.19503338634967804,current_without_elo
2024-02-04,2324,Man United,West Ham,0.4919821321964264,0.4266011714935303,0.08141667395830154,current_without_elo
2024-02-04,2324,Arsenal,Liverpool,0.3769989311695099,0.13746312260627747,0.4855380058288574,current_without_elo
2024-02-05,2324,Brentford,Man City,0.483383446931839,0.13244976103305817,0.38416680693626404,current_without_elo
2024-02-10,2324,Tottenham,Brighton,0.45559605956077576,0.14790944755077362,0.3964945375919342,current_without_elo
2024-02-10,2324,Wolves,Brentford,0.14206422865390778,0.23288266360759735,0.6250531077384949,current_without_elo
2024-02-10,2324,Man City,Everton,0.5259699821472168,0.16975806653499603,0.30427196621894836,current_without_elo
2024-02-10,2324,Fulham,Bournemouth,0.5158671736717224,0.20465846359729767,0.2794743478298187,current_without_elo
2024-02-10,2324,Liverpool,Burnley,0.6660743355751038,0.2258198857307434,0.10810577869415283,current_without_elo
2024-02-10,2324,Luton,Sheffield United,0.5095745921134949,0.15556924045085907,0.33485615253448486,current_without_elo
2024-02-10,2324,Nott'm Forest,Newcastle,0.2670542001724243,0.20562222599983215,0.5273236036300659,current_without_elo
2024-02-11,2324,West Ham,Arsenal,0.24410632252693176,0.2660416066646576,0.4898521304130554,current_without_elo
2024-02-11,2324,Aston Villa,Man United,0.3990265429019928,0.20835618674755096,0.39261725544929504,current_without_elo
2024-02-12,2324,Crystal Palace,Chelsea,0.5042783617973328,0.18250082433223724,0.3132208287715912,current_without_elo
2024-02-17,2324,Brentford,Liverpool,0.2915152609348297,0.20277203619480133,0.5057126879692078,current_without_elo
2024-02-17,2324,Newcastle,Bournemouth,0.5517585277557373,0.26018810272216797,0.18805338442325592,current_without_elo
2024-02-17,2324,Fulham,Aston Villa,0.33466267585754395,0.16947084665298462,0.4958665370941162,current_without_elo
2024-02-17,2324,Tottenham,Wolves,0.6019278168678284,0.14949272572994232,0.2485794574022293,current_without_elo
2024-02-17,2324,Nott'm Forest,West Ham,0.4867957830429077,0.2749866247177124,0.2382175624370575,current_without_elo
2024-02-17,2324,Burnley,Arsenal,0.3247239291667938,0.2101246416568756,0.46515145897865295,current_without_elo
2024-02-17,2324,Man City,Chelsea,0.5008969306945801,0.19754554331302643,0.3015575110912323,current_without_elo
2024-02-18,2324,Sheffield United,Brighton,0.3788481056690216,0.24954649806022644,0.37160539627075195,current_without_elo
2024-02-18,2324,Luton,Man United,0.2042195200920105,0.1920475959777832,0.6037328839302063,current_without_elo
2024-02-19,2324,Everton,Crystal Palace,0.6387394666671753,0.2341538369655609,0.12710675597190857,current_without_elo
2024-02-20,2324,Man City,Brentford,0.4148280620574951,0.2245301455259323,0.360641747713089,current_without_elo
2024-02-21,2324,Liverpool,Luton,0.6683402061462402,0.18820908665657043,0.14345072209835052,current_without_elo
2024-02-24,2324,Bournemouth,Man City,0.3545818030834198,0.1455860435962677,0.4998322129249573,current_without_elo
2024-02-24,2324,Man United,Fulham,0.6971792578697205,0.19521033763885498,0.10761038959026337,current_without_elo
2024-02-24,2324,Aston Villa,Nott'm Forest,0.6106815338134766,0.1903776228427887,0.19894085824489594,current_without_elo
2024-02-24,2324,Arsenal,Newcastle,0.35056155920028687,0.19942735135555267,0.45001113414764404,current_without_elo
2024-02-24,2324,Crystal Palace,Burnley,0.5014281868934631,0.2546800673007965,0.24389176070690155,current_without_elo
2024-02-24,2324,Brighton,Everton,0.4808640778064728,0.1299993395805359,0.38913658261299133,current_without_elo
2024-02-25,2324,Wolves,Sheffield United,0.3311181664466858,0.3421277105808258,0.3267541825771332,current_without_elo
2024-02-26,2324,West Ham,Brentford,0.3314233422279358,0.17229199409484863,0.49628469347953796,current_without_elo
2024-03-02,2324,Everton,West Ham,0.6190978288650513,0.2411341369152069,0.13976804912090302,current_without_elo
2024-03-02,2324,Brentford,Chelsea,0.5254241228103638,0.1670272797346115,0.3075485825538635,current_without_elo
2024-03-02,2324,Fulham,Brighton,0.47839558124542236,0.12902985513210297,0.3925745189189911,current_without_elo
2024-03-02,2324,Newcastle,Wolves,0.6214081645011902,0.12760870158672333,0.2509831488132477,current_without_elo
2024-03-02,2324,Tottenham,Crystal Palace,0.41859692335128784,0.25527089834213257,0.3261321485042572,current_without_elo
2024-03-02,2324,Nott'm Forest,Liverpool,0.25797906517982483,0.18996171653270721,0.5520592331886292,current_without_elo
2024-03-02,2324,Luton,Aston Villa,0.1823461800813675,0.17819540202617645,0.639458417892456,current_without_elo
2024-03-03,2324,Burnley,Bournemouth,0.36268582940101624,0.336282342672348,0.30103185772895813,current_without_elo
2024-03-03,2324,Man City,Man United,0.3849885165691376,0.22212538123130798,0.39288607239723206,current_without_elo
2024-03-04,2324,Sheffield United,Arsenal,0.22987373173236847,0.34638044238090515,0.4237457811832428,current_without_elo
2024-03-09,2324,Bournemouth,Sheffield United,0.4452553987503052,0.19575916230678558,0.35898542404174805,current_without_elo
2024-03-09,2324,Wolves,Fulham,0.21822749078273773,0.2771083414554596,0.5046641826629639,current_without_elo
2024-03-09,2324,Man United,Everton,0.7046147584915161,0.18139789998531342,0.11398740857839584,current_without_elo
2024-03-09,2324,Arsenal,Brentford,0.386324942111969,0.1961984932422638,0.4174765348434448,current_without_elo
2024-03-09,2324,Crystal Palace,Luton,0.6237590312957764,0.12792883813381195,0.2483121156692505,current_without_elo
2024-03-10,2324,Aston Villa,Tottenham,0.4537889361381531,0.22901275753974915,0.3171982765197754,current_without_elo
2024-03-10,2324,Brighton,Nott'm Forest,0.47271427512168884,0.20243366062641144,0.3248520791530609,current_without_elo
2024-03-10,2324,West Ham,Burnley,0.34582310914993286,0.3196122944355011,0.33456453680992126,current_without_elo
2024-03-10,2324,Liverpool,Man City,0.5969825983047485,0.2570725083351135,0.14594487845897675,current_without_elo
2024-03-11,2324,Chelsea,Newcastle,0.24431435763835907,0.2127663940191269,0.5429192185401917,current_without_elo
2024-03-13,2324,Bournemouth,Luton,0.49988821148872375,0.16018402576446533,0.3399277925491333,current_without_elo
2024-03-16,2324,Burnley,Brentford,0.2595019042491913,0.2480320930480957,0.492466002702713,current_without_elo
2024-03-16,2324,Luton,Nott'm Forest,0.4764372706413269,0.1821952760219574,0.3413674235343933,current_without_elo
2024-03-16,2324,Fulham,Tottenham,0.4450025260448456,0.16196489334106445,0.39303261041641235,current_without_elo
2024-03-17,2324,West Ham,Aston Villa,0.20570583641529083,0.29617199301719666,0.4981221556663513,current_without_elo
2024-03-30,2324,Chelsea,Burnley,0.4035206437110901,0.2657807767391205,0.33069857954978943,current_without_elo
2024-03-30,2324,Nott'm Forest,Crystal Palace,0.3404090404510498,0.2433358132839203,0.4162551760673523,current_without_elo
2024-03-30,2324,Bournemouth,Everton,0.31813696026802063,0.18997780978679657,0.49188530445098877,current_without_elo
2024-03-30,2324,Newcastle,West Ham,0.5458412170410156,0.2594071328639984,0.19475163519382477,current_without_elo
2024-03-30,2324,Sheffield United,Fulham,0.3446939289569855,0.3211613595485687,0.3341447412967682,current_without_elo
2024-03-30,2324,Aston Villa,Wolves,0.5604968070983887,0.1938568651676178,0.24564632773399353,current_without_elo
2024-03-30,2324,Tottenham,Luton,0.592402458190918,0.12768295407295227,0.27991458773612976,current_without_elo
2024-03-30,2324,Brentford,Man United,0.3030669391155243,0.16871459782123566,0.5282184481620789,current_without_elo
2024-03-31,2324,Liverpool,Brighton,0.7237817049026489,0.1638139933347702,0.11240429431200027,current_without_elo
2024-03-31,2324,Man City,Arsenal,0.30057671666145325,0.20281089842319489,0.49661239981651306,current_without_elo
2024-04-02,2324,Nott'm Forest,Fulham,0.4353354275226593,0.22277651727199554,0.34188809990882874,current_without_elo
2024-04-02,2324,Burnley,Wolves,0.6155179738998413,0.1862914264202118,0.1981906145811081,current_without_elo
2024-04-02,2324,Newcastle,Everton,0.7014285922050476,0.1760375052690506,0.12253391742706299,current_without_elo
2024-04-02,2324,West Ham,Tottenham,0.3306375741958618,0.3046877980232239,0.3646745979785919,current_without_elo
2024-04-02,2324,Bournemouth,Crystal Palace,0.3176477551460266,0.3701556622982025,0.3121965825557709,current_without_elo
2024-04-03,2324,Arsenal,Luton,0.672057032585144,0.10307511687278748,0.22486788034439087,current_without_elo
2024-04-03,2324,Brentford,Brighton,0.5161744952201843,0.14686864614486694,0.3369568884372711,current_without_elo
2024-04-03,2324,Man City,Aston Villa,0.40985995531082153,0.24409471452236176,0.34604528546333313,current_without_elo
2024-04-04,2324,Liverpool,Sheffield United,0.7614765167236328,0.13269615173339844,0.10582736134529114,current_without_elo
2024-04-04,2324,Chelsea,Man United,0.29632145166397095,0.20972386002540588,0.4939546287059784,current_without_elo
2024-04-06,2324,Crystal Palace,Man City,0.39261963963508606,0.1633111536502838,0.4440692365169525,current_without_elo
2024-04-06,2324,Aston Villa,Brentford,0.4289587438106537,0.19275721907615662,0.3782840073108673,current_without_elo
2024-04-06,2324,Luton,Bournemouth,0.5255050659179688,0.19398453831672668,0.28051045536994934,current_without_elo
2024-04-06,2324,Brighton,Arsenal,0.3753954768180847,0.17838940024375916,0.44621512293815613,current_without_elo
2024-04-06,2324,Fulham,Newcastle,0.39452651143074036,0.11554580181837082,0.4899277091026306,current_without_elo
2024-04-06,2324,Everton,Burnley,0.6940587162971497,0.18133939802646637,0.12460192292928696,current_without_elo
2024-04-06,2324,Wolves,West Ham,0.33383652567863464,0.36218005418777466,0.3039834201335907,current_without_elo
2024-04-07,2324,Man United,Liverpool,0.6074033975601196,0.2503810524940491,0.1422155797481537,current_without_elo
2024-04-07,2324,Sheffield United,Chelsea,0.4043392837047577,0.24981656670570374,0.34584417939186096,current_without_elo
2024-04-07,2324,Tottenham,Nott'm Forest,0.5509823560714722,0.1553962528705597,0.29362139105796814,current_without_elo
2024-04-13,2324,Burnley,Brighton,0.39948514103889465,0.18302781879901886,0.41748708486557007,current_without_elo
2024-04-13,2324,Brentford,Sheffield United,0.64920973777771,0.12929289042949677,0.22149740159511566,current_without_elo
2024-04-13,2324,Newcastle,Tottenham,0.6518864631652832,0.1757214069366455,0.1723921298980713,current_without_elo
2024-04-13,2324,Man City,Luton,0.6335698366165161,0.12585517764091492,0.2405749410390854,current_without_elo
2024-04-13,2324,Bournemouth,Man United,0.27873849868774414,0.22523310780525208,0.496028333902359,current_without_elo
2024-04-13,2324,Nott'm Forest,Wolves,0.5685091018676758,0.1479017585515976,0.2835891544818878,current_without_elo
2024-04-14,2324,Liverpool,Crystal Palace,0.6321500539779663,0.2437860518693924,0.12406390905380249,current_without_elo
2024-04-14,2324,West Ham,Fulham,0.3872236907482147,0.21367619931697845,0.39910009503364563,current_without_elo
2024-04-14,2324,Arsenal,Aston Villa,0.3137761652469635,0.23420891165733337,0.4520149230957031,current_without_elo
2024-04-15,2324,Chelsea,Everton,0.41123878955841064,0.1633511781692505,0.4254100024700165,current_without_elo
2024-04-20,2324,Luton,Brentford,0.21648095548152924,0.1930912286043167,0.590427815914154,current_without_elo
2024-04-20,2324,Sheffield United,Burnley,0.3736247718334198,0.3672959506511688,0.259079247713089,current_without_elo
2024-04-20,2324,Wolves,Arsenal,0.16257373988628387,0.23689690232276917,0.6005293726921082,current_without_elo
2024-04-21,2324,Everton,Nott'm Forest,0.6756115555763245,0.20884467661380768,0.11554379761219025,current_without_elo
2024-04-21,2324,Fulham,Liverpool,0.2912028431892395,0.1682715117931366,0.5405256748199463,current_without_elo
2024-04-21,2324,Aston Villa,Bournemouth,0.5689840912818909,0.23510147631168365,0.19591446220874786,current_without_elo
2024-04-21,2324,Crystal Palace,West Ham,0.5139002203941345,0.26925235986709595,0.2168474942445755,current_without_elo
2024-04-23,2324,Arsenal,Chelsea,0.5851016640663147,0.17216914892196655,0.24272918701171875,current_without_elo
2024-04-24,2324,Wolves,Bournemouth,0.2547622323036194,0.37042081356048584,0.3748169541358948,current_without_elo
2024-04-24,2324,Crystal Palace,Newcastle,0.4113207459449768,0.20249596238136292,0.3861832916736603,current_without_elo
2024-04-24,2324,Everton,Liverpool,0.555019199848175,0.2774640917778015,0.16751670837402344,current_without_elo
2024-04-24,2324,Man United,Sheffield United,0.7201805114746094,0.17042843997478485,0.10939106345176697,current_without_elo
2024-04-25,2324,Brighton,Man City,0.3155883252620697,0.19029995799064636,0.49411168694496155,current_without_elo
2024-04-27,2324,Man United,Burnley,0.6476664543151855,0.2765251398086548,0.07580845803022385,current_without_elo
2024-04-27,2324,West Ham,Liverpool,0.20704957842826843,0.17576175928115845,0.6171886920928955,current_without_elo
2024-04-27,2324,Wolves,Luton,0.2610468864440918,0.23554790019989014,0.5034052729606628,current_without_elo
2024-04-27,2324,Fulham,Crystal Palace,0.44807425141334534,0.2141686975955963,0.33775708079338074,current_without_elo
2024-04-27,2324,Everton,Brentford,0.6998918056488037,0.2028648555278778,0.09724331647157669,current_without_elo
2024-04-27,2324,Aston Villa,Chelsea,0.5283608436584473,0.17112037539482117,0.3005187213420868,current_without_elo
2024-04-27,2324,Newcastle,Sheffield United,0.6850876212120056,0.1981159895658493,0.11679644882678986,current_without_elo
2024-04-28,2324,Nott'm Forest,Man City,0.3375100791454315,0.16812509298324585,0.49436482787132263,current_without_elo
2024-04-28,2324,Bournemouth,Brighton,0.4031275510787964,0.16253241896629333,0.4343400001525879,current_without_elo
2024-04-28,2324,Tottenham,Arsenal,0.36589720845222473,0.14168666303157806,0.492416113615036,current_without_elo
2024-05-02,2324,Chelsea,Tottenham,0.38999539613723755,0.20425480604171753,0.40574976801872253,current_without_elo
2024-05-03,2324,Luton,Everton,0.3600701093673706,0.13918904960155487,0.5007408261299133,current_without_elo
2024-05-04,2324,Arsenal,Bournemouth,0.5505086183547974,0.23276491463184357,0.21672649681568146,current_without_elo
2024-05-04,2324,Man City,Wolves,0.6340729594230652,0.13044188916683197,0.23548516631126404,current_without_elo
2024-05-04,2324,Brentford,Fulham,0.5492658019065857,0.15099643170833588,0.29973775148391724,current_without_elo
2024-05-04,2324,Sheffield United,Nott'm Forest,0.48753610253334045,0.2636544108390808,0.24880953133106232,current_without_elo
2024-05-04,2324,Burnley,Newcastle,0.24774128198623657,0.2447023093700409,0.5075564384460449,current_without_elo
2024-05-05,2324,Brighton,Aston Villa,0.24742625653743744,0.19311082363128662,0.5594629645347595,current_without_elo
2024-05-05,2324,Chelsea,West Ham,0.5684167742729187,0.269095778465271,0.1624874323606491,current_without_elo
2024-05-05,2324,Liverpool,Tottenham,0.6629776358604431,0.19918125867843628,0.13784107565879822,current_without_elo
2024-05-06,2324,Crystal Palace,Man United,0.3937545716762543,0.18570098280906677,0.42054450511932373,current_without_elo
2024-05-11,2324,Bournemouth,Brentford,0.24370427429676056,0.24202559888362885,0.5142701268196106,current_without_elo
2024-05-11,2324,Newcastle,Brighton,0.644412636756897,0.15106149017810822,0.2045258730649948,current_without_elo
2024-05-11,2324,Everton,Sheffield United,0.7029659748077393,0.1507936269044876,0.14624042809009552,current_without_elo
2024-05-11,2324,Fulham,Man City,0.3521389663219452,0.18160377442836761,0.4662572741508484,current_without_elo
2024-05-11,2324,Wolves,Crystal Palace,0.2528659701347351,0.3019341826438904,0.4451998472213745,current_without_elo
2024-05-11,2324,Nott'm Forest,Chelsea,0.4587958753108978,0.18794862926006317,0.3532555401325226,current_without_elo
2024-05-11,2324,Tottenham,Burnley,0.4161545932292938,0.26528695225715637,0.3185584247112274,current_without_elo
2024-05-11,2324,West Ham,Luton,0.4813678562641144,0.18485523760318756,0.33377692103385925,current_without_elo
2024-05-12,2324,Man United,Arsenal,0.6646966338157654,0.2326032668352127,0.10270008444786072,current_without_elo
2024-05-13,2324,Aston Villa,Liverpool,0.3092471659183502,0.23525087535381317,0.4555019736289978,current_without_elo
2024-05-14,2324,Tottenham,Man City,0.35809481143951416,0.20071333646774292,0.4411918818950653,current_without_elo
2024-05-15,2324,Brighton,Chelsea,0.5343576073646545,0.13475759327411652,0.33088481426239014,current_without_elo
2024-05-15,2324,Man United,Newcastle,0.7198621034622192,0.19343218207359314,0.08670571446418762,current_without_elo
2024-05-19,2324,Brighton,Man United,0.3509424924850464,0.15053686499595642,0.4985206425189972,current_without_elo
2024-05-19,2324,Arsenal,Everton,0.5256126523017883,0.1614559292793274,0.3129314184188843,current_without_elo
2024-05-19,2324,Brentford,Newcastle,0.4431622624397278,0.13012422621250153,0.4267135262489319,current_without_elo
2024-05-19,2324,Man City,West Ham,0.5020033717155457,0.2969173192977905,0.20107930898666382,current_without_elo
2024-05-19,2324,Burnley,Nott'm Forest,0.39039042592048645,0.2961147725582123,0.31349480152130127,current_without_elo
2024-05-19,2324,Liverpool,Wolves,0.7077922224998474,0.15606345236301422,0.13614438474178314,current_without_elo
2024-05-19,2324,Luton,Fulham,0.3386881649494171,0.1590711772441864,0.5022407174110413,current_without_elo
2024-05-19,2324,Chelsea,Bournemouth,0.4231778085231781,0.28198444843292236,0.29483774304389954,current_without_elo
2024-05-19,2324,Sheffield United,Tottenham,0.4124053716659546,0.18441472947597504,0.40317991375923157,current_without_elo
2024-05-19,2324,Crystal Palace,Aston Villa,0.38865038752555847,0.19322554767131805,0.41812410950660706,current_without_elo
2023-08-11,2324,Burnley,Man City,0.18080373108386993,0.17564274370670319,0.6435535550117493,current_plus_elo
2023-08-12,2324,Bournemouth,West Ham,0.4130721688270569,0.16155090928077698,0.42537692189216614,current_plus_elo
2023-08-12,2324,Arsenal,Nott'm Forest,0.6756404638290405,0.22762151062488556,0.0967380478978157,current_plus_elo
2023-08-12,2324,Brighton,Luton,0.6297221779823303,0.13278575241565704,0.23749211430549622,current_plus_elo
2023-08-12,2324,Everton,Fulham,0.4547232985496521,0.3037693202495575,0.2415073812007904,current_plus_elo
2023-08-12,2324,Newcastle,Aston Villa,0.6452847123146057,0.21792493760585785,0.13679035007953644,current_plus_elo
2023-08-12,2324,Sheffield United,Crystal Palace,0.20111748576164246,0.2660343647003174,0.5328481197357178,current_plus_elo
2023-08-13,2324,Brentford,Tottenham,0.2700630724430084,0.2355508655309677,0.49438610672950745,current_plus_elo
2023-08-13,2324,Chelsea,Liverpool,0.12519864737987518,0.16842736303806305,0.7063739895820618,current_plus_elo
2023-08-14,2324,Man United,Wolves,0.6193669438362122,0.2997552752494812,0.08087778091430664,current_plus_elo
2023-08-18,2324,Nott'm Forest,Sheffield United,0.5335806608200073,0.19177842140197754,0.2746409475803375,current_plus_elo
2023-08-19,2324,Fulham,Brentford,0.39039361476898193,0.1591998189687729,0.45040658116340637,current_plus_elo
2023-08-19,2324,Liverpool,Bournemouth,0.6804077625274658,0.2407110184431076,0.07888119667768478,current_plus_elo
2023-08-19,2324,Wolves,Brighton,0.16684046387672424,0.37462466955184937,0.458534836769104,current_plus_elo
