model_version,strategy,threshold,spread_threshold,boost,calibration_matches_adjusted,test_matches_adjusted,calibration_accuracy,calibration_log_loss,calibration_Brier_score,calibration_expected_calibration_error,calibration_calibration_score,calibration_draw_recall,calibration_draw_top2_rate,calibration_actual_draw_rate,calibration_predicted_draw_top1_rate,calibration_mean_draw_probability,calibration_draw_probability_gap,calibration_draw_log_loss,calibration_double_chance_hit_rate,test_accuracy,test_log_loss,test_Brier_score,test_expected_calibration_error,test_calibration_score,test_draw_recall,test_draw_top2_rate,test_actual_draw_rate,test_predicted_draw_top1_rate,test_mean_draw_probability,test_draw_probability_gap,test_draw_log_loss,test_double_chance_hit_rate,selected_on_calibration
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.02,105,166,0.5359628770301624,0.9919859267362975,0.5916051831207548,0.03251882990919516,0.03251882990919517,0.05555555555555555,0.6473317865429234,0.2505800464037123,0.03248259860788863,0.25571917955754564,0.005139133153833353,0.5567764384993891,0.7865429234338747,0.4684014869888476,1.0559234620536209,0.6352814097386612,0.04591136384946965,0.045911363849469665,0.02097902097902098,0.637546468401487,0.26579925650557623,0.05018587360594796,0.2674646045883744,0.0016653480827981682,0.5943569008664533,0.7193308550185874,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.03,105,166,0.5336426914153132,0.9922547284391392,0.59178909798947,0.03368750297911048,0.03368750297911049,0.05555555555555555,0.6635730858468677,0.2505800464037123,0.037122969837587005,0.25746081634266127,0.006880769938948983,0.5570452402022306,0.7795823665893271,0.46654275092936803,1.0562265302402354,0.6355340292424919,0.04544942660850516,0.04544942660850516,0.02097902097902098,0.654275092936803,0.26579925650557623,0.055762081784386616,0.26966268065703103,0.0038634241514547973,0.5946599690530677,0.7193308550185874,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.04,105,166,0.531322505800464,0.9925824682341915,0.5920108434835639,0.03656443678830828,0.03656443678830828,0.05555555555555555,0.6867749419953596,0.2505800464037123,0.04176334106728538,0.2592024531277769,0.008622406724064613,0.5573729799972831,0.7749419953596288,0.4591078066914498,1.0566072052207325,0.6358341641895121,0.04652962507299621,0.04652962507299622,0.02097902097902098,0.6747211895910781,0.26579925650557623,0.06691449814126393,0.2718607567256877,0.006061500220111482,0.5950406440335648,0.7230483271375465,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.05,105,166,0.531322505800464,0.9929674386291655,0.5922704196030363,0.037557663235441116,0.03755766323544112,0.06481481481481481,0.6867749419953596,0.2505800464037123,0.05104408352668213,0.2609440899128926,0.010364043509180298,0.5577579503922568,0.7749419953596288,0.45724907063197023,1.0570631632443146,0.6361818145797216,0.04957570154299031,0.04957570154299031,0.027972027972027972,0.6914498141263941,0.26579925650557623,0.07434944237918216,0.27405883279434434,0.008259576288768111,0.5954966020571467,0.7323420074349443,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.16,0.06,105,166,0.5266821345707656,0.9934081134934003,0.5925678263478875,0.036220044405384115,0.036220044405384115,0.06481481481481481,0.6983758700696056,0.2505800464037123,0.05568445475638051,0.2626857266980082,0.012105680294295929,0.5581986252564917,0.777262180974478,0.4628252788104089,1.057592325943808,0.6365769804131205,0.05098396054064965,0.05098396054064965,0.06293706293706294,0.7156133828996283,0.26579925650557623,0.08736059479553904,0.276256908863001,0.010457652357424796,0.5960257647566402,0.724907063197026,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.01,135,221,0.5359628770301624,0.9917625194959966,0.5914608033513926,0.03177641472815712,0.03177641472815713,0.05555555555555555,0.6450116009280742,0.2505800464037123,0.027842227378190254,0.2544805172711687,0.0039004708674564292,0.5565530312590882,0.7865429234338747,0.4721189591078067,1.055465943660866,0.6349397154742864,0.04409092332386338,0.044090923323863385,0.02097902097902098,0.6263940520446096,0.26579925650557623,0.04275092936802974,0.26600175136863985,0.00020249486306361808,0.5938993824736984,0.724907063197026,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.02,135,221,0.5359628770301624,0.9919753147777569,0.5916197737488385,0.03248575093213958,0.032485750932139575,0.05555555555555555,0.6589327146171694,0.2505800464037123,0.03248259860788863,0.25672512855502316,0.006145082151310877,0.5567658265408485,0.7865429234338747,0.4684014869888476,1.0554880623662335,0.6350245011584609,0.04653907413887168,0.04653907413887168,0.02097902097902098,0.6505576208178439,0.26579925650557623,0.05018587360594796,0.26893505028621856,0.0031357937806423264,0.5939215011790658,0.7267657992565055,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.03,135,221,0.5336426914153132,0.9922684976550767,0.5918277564517981,0.03211738289836423,0.03211738289836424,0.05555555555555555,0.6751740139211136,0.2505800464037123,0.037122969837587005,0.25896973983887756,0.008389693435165269,0.5570590094181683,0.7795823665893271,0.46654275092936803,1.0556228339589504,0.6351730741130913,0.04738778291402023,0.04738778291402023,0.02097902097902098,0.6747211895910781,0.26579925650557623,0.055762081784386616,0.2718683492037973,0.00606909269822109,0.5940562727717829,0.7230483271375465,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.04,135,221,0.531322505800464,0.9926394815944182,0.5920847514602713,0.03379364325117891,0.0337936432511789,0.05555555555555555,0.7006960556844548,0.2505800464037123,0.04176334106728538,0.261214351122732,0.010634304719019716,0.5574299933575096,0.7749419953596288,0.4591078066914498,1.0558663494007516,0.6353854343381776,0.045993746023320355,0.045993746023320355,0.02097902097902098,0.6970260223048327,0.26579925650557623,0.06691449814126393,0.27480164812137603,0.009002391615799799,0.5942997882135841,0.7286245353159851,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.05,135,221,0.531322505800464,0.9930859504401176,0.5923907587742582,0.03638133767615239,0.03638133767615239,0.06481481481481481,0.703016241299304,0.2505800464037123,0.05104408352668213,0.26345896240658645,0.012878916002874163,0.5578764622032092,0.7749419953596288,0.45724907063197023,1.0562151061832674,0.6356615818337197,0.046683092997188036,0.046683092997188036,0.03496503496503497,0.7211895910780669,0.26579925650557623,0.07806691449814127,0.27773494703895474,0.011935690533378507,0.5946485449960995,0.7397769516728625,False
draw_overlay_low_spread,low_spread,0.3809154171711099,0.2,0.06,135,221,0.5266821345707656,0.9936058309586828,0.592745778393759,0.035089247016113066,0.03508924701611307,0.06481481481481481,0.7169373549883991,0.2505800464037123,0.05568445475638051,0.26570357369044084,0.015123527286728555,0.5583963427217744,0.777262180974478,0.4628252788104089,1.0566659649696837,0.6360015165997177,0.05060828250095892,0.050608282500958925,0.06993006993006994,0.7472118959107806,0.26579925650557623,0.09293680297397769,0.28066824595653345,0.014868989450957215,0.5950994037825158,0.7323420074349443,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.01,26,57,0.5336426914153132,0.9917586676490189,0.5914580221202145,0.03177727825035479,0.03177727825035479,0.046296296296296294,0.6380510440835266,0.2505800464037123,0.025522041763341066,0.2526715078996424,0.0020914614959300915,0.5565491794121104,0.7865429234338747,0.4721189591078067,1.0556672197433903,0.6350133297813627,0.04307997655885106,0.04307997655885106,0.02097902097902098,0.6133828996282528,0.26579925650557623,0.040892193308550186,0.2638249106186705,-0.001974345886905704,0.5941006585562224,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.02,26,57,0.5336426914153132,0.9919009236153523,0.5915747057013452,0.032723751666356014,0.032723751666356014,0.046296296296296294,0.6403712296983759,0.2505800464037123,0.027842227378190254,0.2531071098119705,0.002527063408258201,0.5566914353784438,0.7865429234338747,0.4721189591078067,1.0558011223991346,0.6351242590671876,0.04386067704026519,0.04386067704026519,0.02097902097902098,0.6133828996282528,0.26579925650557623,0.040892193308550186,0.26458136878627997,-0.0012178877192962623,0.5942345612119667,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.03,26,57,0.5336426914153132,0.9920591223323435,0.5917008960028528,0.03209337057369559,0.032093370573695594,0.046296296296296294,0.6450116009280742,0.2505800464037123,0.027842227378190254,0.25354271172429854,0.002962665320586255,0.556849634095435,0.7888631090487239,0.47026022304832715,1.0559615964193851,0.6352515049180425,0.04305843734398329,0.04305843734398329,0.02097902097902098,0.6189591078066915,0.26579925650557623,0.046468401486988845,0.26533782695388936,-0.00046142955168687605,0.5943950352322174,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.04,26,57,0.531322505800464,0.9922326929464451,0.5918365930247373,0.03207224246634476,0.032072242466344776,0.046296296296296294,0.6496519721577726,0.2505800464037123,0.03248259860788863,0.2539783136366266,0.0033982672329143093,0.5570232047095366,0.7888631090487239,0.4684014869888476,1.0561477928077092,0.6353950673339273,0.04451240566716279,0.044512405667162795,0.02097902097902098,0.6282527881040892,0.26579925650557623,0.05018587360594796,0.2660942851214988,0.0002950286159225657,0.5945812316205413,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.05,26,57,0.5290023201856149,0.9924211310232705,0.5919817967669987,0.03392711589411782,0.03392711589411782,0.046296296296296294,0.6496519721577726,0.2505800464037123,0.03480278422273782,0.25441391554895465,0.0038338691452423634,0.5572116427863619,0.7888631090487239,0.46654275092936803,1.0563589571272585,0.6355549463148418,0.04574935522389664,0.04574935522389664,0.02097902097902098,0.6338289962825279,0.26579925650557623,0.05204460966542751,0.26685074328910824,0.0010514867835320074,0.5947923959400908,0.7267657992565055,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.08,0.06,26,57,0.5290023201856149,0.9926239908767546,0.5921365072296371,0.034407214728882765,0.03440721472888276,0.046296296296296294,0.654292343387471,0.2505800464037123,0.03480278422273782,0.25484951746128276,0.004269471057570473,0.557414502639846,0.7888631090487239,0.4739776951672863,1.0565944190059429,0.6357311418607866,0.04663420203094824,0.04663420203094826,0.04895104895104895,0.6394052044609665,0.26579925650557623,0.05947955390334572,0.2676072014567177,0.0018079449511414492,0.5950278578187752,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.01,37,94,0.5359628770301624,0.991629715818108,0.591373173817555,0.031147488942398032,0.031147488942398036,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.2528546937879522,0.002274647384239936,0.5564202275811996,0.7865429234338747,0.4721189591078067,1.0557069418255973,0.6350554999106939,0.04267141930406598,0.04267141930406598,0.02097902097902098,0.6171003717472119,0.26579925650557623,0.040892193308550186,0.26431739781247304,-0.0014818586931031885,0.5941403806384296,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.02,37,94,0.5359628770301624,0.9916506789508257,0.5914089965782738,0.032098464337265376,0.032098464337265376,0.05555555555555555,0.6450116009280742,0.2505800464037123,0.030162412993039442,0.2534734815885902,0.0028934351848778905,0.5564411907139171,0.7865429234338747,0.4721189591078067,1.055900499554159,0.6352193304963539,0.04333949918972473,0.043339499189724746,0.02097902097902098,0.6189591078066915,0.26579925650557623,0.04460966542750929,0.2655663431738849,-0.00023291333169134232,0.5943339383669913,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.03,37,94,0.5336426914153132,0.991694984147924,0.5914583135416166,0.030855377619578857,0.030855377619578867,0.05555555555555555,0.6496519721577726,0.2505800464037123,0.03248259860788863,0.2540922693892281,0.0035122229855157894,0.5564854959110154,0.7888631090487239,0.47026022304832715,1.05613977159565,0.6354102088175481,0.04297285339744329,0.042972853397443285,0.02097902097902098,0.6282527881040892,0.26579925650557623,0.05018587360594796,0.26681528853529685,0.001016032029720615,0.5945732104084822,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.04,37,94,0.531322505800464,0.991761821723005,0.5915211247075836,0.029771907804751356,0.029771907804751353,0.05555555555555555,0.6589327146171694,0.2505800464037123,0.037122969837587005,0.25471105718986603,0.004131010786153744,0.5565523334860963,0.7911832946635731,0.46654275092936803,1.0564232054770684,0.6356281348742762,0.043103160325704395,0.04310316032570439,0.02097902097902098,0.6394052044609665,0.26579925650557623,0.05762081784386617,0.2680642338967088,0.002264977391132572,0.5948566442899008,0.7230483271375465,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.05,37,94,0.5290023201856149,0.9918504674763823,0.5915974300761745,0.032266096155069424,0.03226609615506942,0.05555555555555555,0.6589327146171694,0.2505800464037123,0.03944315545243619,0.255329844990504,0.004749798586791698,0.5566409792394739,0.7911832946635731,0.4628252788104089,1.0567494197571126,0.6358731086665385,0.04670861042309342,0.04670861042309341,0.02097902097902098,0.6468401486988847,0.26579925650557623,0.06133828996282528,0.26931317925812076,0.0035139227525445293,0.5951828585699449,0.7267657992565055,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.12,0.06,37,94,0.5290023201856149,0.9919602734487383,0.5916872296473897,0.03045793318329275,0.03045793318329275,0.05555555555555555,0.665893271461717,0.2505800464037123,0.03944315545243619,0.25594863279114194,0.0053685863874296524,0.5567507852118297,0.7935034802784223,0.4684014869888476,1.0571171850099035,0.6361451301943346,0.04800083504321247,0.048000835043212474,0.04895104895104895,0.6579925650557621,0.26579925650557623,0.07063197026022305,0.2705621246195327,0.004762868113956487,0.5955506238227358,0.7230483271375465,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.01,52,119,0.5359628770301624,0.9916528162104895,0.5913721945267019,0.03210356229314877,0.03210356229314878,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.2531049689958655,0.0025249225921532004,0.5564433279735809,0.7865429234338747,0.4721189591078067,1.0556220236351528,0.6350213954282363,0.04295252247420264,0.042952522474202635,0.02097902097902098,0.6171003717472119,0.26579925650557623,0.04275092936802974,0.26465043537356736,-0.0011488211320088704,0.5940554624479851,0.7193308550185874,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.02,52,119,0.5359628770301624,0.9917055610576001,0.5914125204578369,0.03049219181051578,0.03049219181051578,0.05555555555555555,0.6450116009280742,0.2505800464037123,0.030162412993039442,0.25397403200441665,0.0033939856007043634,0.5564960728206916,0.7865429234338747,0.47026022304832715,1.0557448308746042,0.6351584133298054,0.04373658342904433,0.04373658342904432,0.02097902097902098,0.6263940520446096,0.26579925650557623,0.048327137546468404,0.2662324182960738,0.00043316179049757153,0.5941782696874364,0.7211895910780669,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.03,52,119,0.5336426914153132,0.9917900603519865,0.5914718230528656,0.028627361942833024,0.028627361942833024,0.05555555555555555,0.654292343387471,0.2505800464037123,0.03248259860788863,0.2548430950129678,0.004263048609255526,0.5565805721150779,0.7842227378190255,0.4684014869888476,1.0559269900493249,0.6353297707652746,0.04267488738838301,0.04267488738838301,0.02097902097902098,0.6394052044609665,0.26579925650557623,0.05390334572490706,0.2678144012185801,0.002015144713003847,0.5943604288621571,0.7230483271375465,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.04,52,119,0.531322505800464,0.991905262897745,0.5915501023117882,0.030764857878257112,0.03076485787825711,0.05555555555555555,0.665893271461717,0.2505800464037123,0.037122969837587005,0.25571215802151903,0.005132111617806745,0.5566957746608366,0.7842227378190255,0.4646840148698885,1.056166469332584,0.6355354677346439,0.044222895342986734,0.044222895342986734,0.02097902097902098,0.654275092936803,0.26579925650557623,0.06133828996282528,0.2693963841410864,0.0035971276355101778,0.5945999081454162,0.7286245353159851,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.05,52,119,0.5290023201856149,0.9920502277533217,0.5916473582346046,0.03168013764608376,0.03168013764608376,0.05555555555555555,0.665893271461717,0.2505800464037123,0.03944315545243619,0.2565812210300702,0.006001174626357908,0.5568407395164132,0.7842227378190255,0.46096654275092935,1.0564614534663486,0.6357755042379136,0.04757679941867095,0.047576799418670955,0.02097902097902098,0.6617100371747212,0.26579925650557623,0.06505576208178439,0.2709783670635928,0.005179110558016564,0.5948948922791806,0.7323420074349443,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.16,0.06,52,119,0.5290023201856149,0.9922241126843844,0.5917635908213147,0.031133268973272427,0.031133268973272437,0.05555555555555555,0.6728538283062645,0.2505800464037123,0.03944315545243619,0.25745028403862136,0.006870237634909071,0.5570146244474758,0.7865429234338747,0.46654275092936803,1.0568103202705381,0.6360498802750836,0.04901055393913144,0.04901055393913143,0.04895104895104895,0.6747211895910781,0.26579925650557623,0.07434944237918216,0.2725603499860991,0.006761093480522895,0.5952437590833702,0.7267657992565055,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.01,76,154,0.5359628770301624,0.9916629019041353,0.5913818244220408,0.03138169487176597,0.031381694871765974,0.05555555555555555,0.642691415313225,0.2505800464037123,0.027842227378190254,0.25351121865321063,0.0029311722494983483,0.5564534136672269,0.7842227378190255,0.4721189591078067,1.0554636143613176,0.6349142538366066,0.043912794067507914,0.04391279406750792,0.02097902097902098,0.6189591078066915,0.26579925650557623,0.04275092936802974,0.26511632505203814,-0.0006829314535380937,0.59389705317415,0.7211895910780669,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.02,76,154,0.5359628770301624,0.9917421110223255,0.5914408868548195,0.03018451482900367,0.030184514829003667,0.05555555555555555,0.654292343387471,0.2505800464037123,0.030162412993039442,0.254786531319107,0.004206484915394715,0.5565326227854168,0.7842227378190255,0.47026022304832715,1.0554483484443375,0.6349543851790629,0.044544106311370665,0.04454410631137066,0.02097902097902098,0.6356877323420075,0.26579925650557623,0.048327137546468404,0.2671641976530152,0.0013649411474389583,0.5938817872571698,0.7267657992565055,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.03,76,154,0.5336426914153132,0.9918688247239221,0.5915280325577971,0.028732002450788875,0.028732002450788875,0.05555555555555555,0.6635730858468677,0.2505800464037123,0.03248259860788863,0.25606184398500337,0.005481797581291081,0.5566593364870137,0.7819025522041764,0.4684014869888476,1.0555119842417346,0.6350391110879365,0.044090351999462624,0.044090351999462624,0.02097902097902098,0.654275092936803,0.26579925650557623,0.05390334572490706,0.2692120702539923,0.003412813748416066,0.5939454230545668,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.04,76,154,0.531322505800464,0.9920414290612237,0.5916432615309734,0.030135291288092364,0.030135291288092354,0.05555555555555555,0.6774941995359629,0.2505800464037123,0.037122969837587005,0.25733715665089973,0.006757110247187448,0.5568319408243152,0.7819025522041764,0.4646840148698885,1.0556517782052997,0.6351684315632274,0.04346576922543275,0.04346576922543275,0.02097902097902098,0.671003717472119,0.26579925650557623,0.06133828996282528,0.27125994285496935,0.005460686349393118,0.5940852170181319,0.7323420074349443,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.05,76,154,0.5290023201856149,0.9922584788483563,0.5917865737743484,0.03269686039018793,0.032696860390187925,0.05555555555555555,0.679814385150812,0.2505800464037123,0.03944315545243619,0.25861246931679605,0.008032422913083759,0.5570489906114477,0.7819025522041764,0.46096654275092935,1.0558652703065947,0.6353423466049358,0.04626306552496405,0.046263065524964044,0.02097902097902098,0.6840148698884758,0.26579925650557623,0.06505576208178439,0.2733078154559464,0.00750855895037017,0.594298709119427,0.7397769516728625,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3809154171711099,0.2,0.06,76,154,0.5290023201856149,0.9925186799779487,0.5919579692879223,0.03172094268621141,0.031720942686211416,0.05555555555555555,0.6890951276102089,0.2505800464037123,0.03944315545243619,0.2598877819826924,0.009307735578980125,0.5573091917410403,0.7842227378190255,0.46654275092936803,1.0561502539265892,0.6355608562130614,0.04853473539508627,0.04853473539508627,0.04895104895104895,0.6970260223048327,0.26579925650557623,0.07434944237918216,0.27535568805692345,0.009556431551347222,0.5945836927394215,0.7342007434944238,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.01,23,51,0.5336426914153132,0.9917669002011462,0.5914648773087989,0.032845703707556025,0.032845703707556025,0.046296296296296294,0.6380510440835266,0.2505800464037123,0.025522041763341066,0.2526215317477712,0.002041485344058902,0.5565574119642376,0.7865429234338747,0.4721189591078067,1.0557456760633714,0.6350607664285663,0.043063850309652686,0.043063850309652686,0.02097902097902098,0.6096654275092936,0.26579925650557623,0.040892193308550186,0.26374641044670866,-0.0020528460588675745,0.5941791148762038,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.02,23,51,0.5336426914153132,0.9919156475467643,0.5915873273324941,0.03408256943722517,0.034082569437225166,0.046296296296296294,0.6403712296983759,0.2505800464037123,0.027842227378190254,0.253007157508228,0.002427111104515711,0.5567061593098557,0.7865429234338747,0.4721189591078067,1.0559540482931606,0.6352174659431806,0.04345222552353618,0.04345222552353618,0.02097902097902098,0.6096654275092936,0.26579925650557623,0.040892193308550186,0.26442436844235623,-0.0013748880632200033,0.594387487105993,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.03,23,51,0.5336426914153132,0.992078644013481,0.591718195330546,0.03344228099777391,0.03344228099777392,0.046296296296296294,0.6450116009280742,0.2505800464037123,0.027842227378190254,0.2533927832686848,0.0028127368649725204,0.5568691557765725,0.7888631090487239,0.47026022304832715,1.0561851743806414,0.6353888156044101,0.042625053880559455,0.04262505388055946,0.02097902097902098,0.6152416356877324,0.26579925650557623,0.046468401486988845,0.26510232643800374,-0.0006969300675724877,0.5946186131934739,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.04,23,51,0.531322505800464,0.9922553621955763,0.591857481302955,0.0344974915392071,0.0344974915392071,0.046296296296296294,0.6473317865429234,0.2505800464037123,0.03248259860788863,0.25377840902914167,0.003198362625429385,0.5570458739586677,0.7865429234338747,0.4684014869888476,1.0564383594786493,0.635574815412255,0.044547022402623856,0.04454702240262385,0.02097902097902098,0.6245353159851301,0.26579925650557623,0.05018587360594796,0.26578028443365137,-1.8972071924860945e-05,0.5948717982914815,0.7230483271375465,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.05,23,51,0.5290023201856149,0.9924453373262745,0.5920051852497209,0.036347254957838554,0.036347254957838554,0.046296296296296294,0.6473317865429234,0.2505800464037123,0.03480278422273782,0.25416403478959854,0.00358398838588625,0.5572358490893661,0.7865429234338747,0.4684014869888476,1.0567129898087477,0.6357754653667151,0.04538119815726048,0.04538119815726049,0.02097902097902098,0.6301115241635687,0.26579925650557623,0.05018587360594796,0.26645824242929894,0.0006589859237227103,0.5951464286215798,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.08,0.06,23,51,0.5290023201856149,0.9926481598868,0.5921613071708437,0.036822243783461904,0.036822243783461904,0.046296296296296294,0.6519721577726219,0.2505800464037123,0.03480278422273782,0.25454966055005535,0.003969614146343059,0.5574386716498915,0.7865429234338747,0.4739776951672863,1.0570085235439244,0.6359907654677907,0.04622685777905759,0.046226857779057585,0.04195804195804196,0.6338289962825279,0.26579925650557623,0.055762081784386616,0.2671362004249465,0.0013369439193702815,0.5954419623567566,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.01,32,86,0.5359628770301624,0.991591311080892,0.5913491935391336,0.03222073513441569,0.032220735134415694,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.2527702370918461,0.0021901906881338085,0.5563818228439835,0.7865429234338747,0.4721189591078067,1.055748036302257,0.6350797038542466,0.042655776807640655,0.042655776807640655,0.02097902097902098,0.6133828996282528,0.26579925650557623,0.040892193308550186,0.26421306708954556,-0.00158618941603067,0.5941814751150895,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.02,32,86,0.5359628770301624,0.9915716548204394,0.5913591740089384,0.033466923577767385,0.03346692357776739,0.05555555555555555,0.6450116009280742,0.2505800464037123,0.030162412993039442,0.2533045681963779,0.002724521792665635,0.5563621665835309,0.7865429234338747,0.4721189591078067,1.055978322447005,0.6352655277130342,0.042966312121049226,0.042966312121049226,0.02097902097902098,0.6152416356877324,0.26579925650557623,0.04460966542750929,0.26535768172803004,-0.00044157477754619423,0.5944117612598371,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.03,32,86,0.5336426914153132,0.9915731637989701,0.5913807866688752,0.03221875024810647,0.03221875024810648,0.05555555555555555,0.6496519721577726,0.2505800464037123,0.03248259860788863,0.2538388993009097,0.0032588528971974062,0.5563636755620616,0.7888631090487239,0.47026022304832715,1.0562501183023165,0.6354761886369299,0.04259236660609972,0.04259236660609974,0.02097902097902098,0.6245353159851301,0.26579925650557623,0.05018587360594796,0.2665022963665146,0.0007030398609383925,0.5946835571151488,0.7174721189591078,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.04,32,86,0.531322505800464,0.9915950617632254,0.5914140315189438,0.032205693456812644,0.032205693456812644,0.05555555555555555,0.654292343387471,0.2505800464037123,0.037122969837587005,0.25437323040544146,0.0037931840017291774,0.5563855735263169,0.7888631090487239,0.46654275092936803,1.0565620175215393,0.635711686625934,0.0431397120722576,0.043139712072257606,0.02097902097902098,0.6356877323420075,0.26579925650557623,0.055762081784386616,0.26764691100499916,0.0018476544994229238,0.5949954563343715,0.7211895910780669,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.05,32,86,0.5290023201856149,0.9916366538518341,0.5914589085591442,0.03468359207395309,0.034683592073953086,0.05555555555555555,0.654292343387471,0.2505800464037123,0.03944315545243619,0.2549075615099733,0.004327515106261004,0.5564271656149256,0.7888631090487239,0.4646840148698885,1.0569127710468265,0.6359720216800466,0.045223679483217274,0.04522367948321728,0.02097902097902098,0.6431226765799256,0.26579925650557623,0.05762081784386617,0.2687915256434836,0.002992269137907344,0.5953462098596586,0.724907063197026,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.12,0.06,32,86,0.5290023201856149,0.9916973176155444,0.5915154177894765,0.03362265464732599,0.03362265464732599,0.05555555555555555,0.6612529002320185,0.2505800464037123,0.03944315545243619,0.25544189261450506,0.004861846210792775,0.5564878293786358,0.7911832946635731,0.4684014869888476,1.0573012694597135,0.6362571937992675,0.04646289412234052,0.046462894122340524,0.04195804195804196,0.6505576208178439,0.26579925650557623,0.06505576208178439,0.2699361402819681,0.004136883776391875,0.5957347082725458,0.7230483271375465,False
draw_overlay_draw_score_and_low_spread,draw_score_and_low_spread,0.3948334854537697,0.16,0.01,46,111,0.5359628770301624,0.9915910928286015,0.5913309543884326,0.03270707835341165,0.03270707835341165,0.05555555555555555,0.6380510440835266,0.2505800464037123,0.027842227378190254,0.2530042610062132,0.002424214602500918,0.5563816045916932,0.7865429234338747,0.4721189591078067,1.0556631181118128,0.6350455993717893,0.0429368799777773,0.042936879977777315,0.02097902097902098,0.6133828996282528,0.26579925650557623,0.04275092936802974,0.26454610465064,-0.0012531518549362408,0.594096556924645,0.7174721189591078,False
